 |       | HHggF      | HHVBF      | t      | Othertop      | Single-H      | VV      | VVV      | V      | W+jets      | Z+jets |
 | gamma_stat_SR__GNN_COMBINED_bin_0 | 0.00102524 / -0.00102524 | 0.00262755 / -0.00262755 | 0.00854196 / -0.00854196 | 0.00787254 / -0.00787254 | 0.00550861 / -0.00550861 | 0.00526643 / -0.00526643 | 0.00451444 / -0.00451444 | 0.00857312 / -0.00857312 | 0.011654 / -0.011654 | 0.0102346 / -0.0102346 |
 | gamma_stat_SR__GNN_COMBINED_bin_1 | 0.00172408 / -0.00172408 | 0.00395785 / -0.00395785 | 0.00849163 / -0.00849163 | 0.00826938 / -0.00826938 | 0.0037215 / -0.0037215 | 0.00761936 / -0.00761936 | 0.00646078 / -0.00646078 | 0.0106649 / -0.0106649 | 0.00874585 / -0.00874585 | 0.011158 / -0.011158 |
 | gamma_stat_SR__GNN_COMBINED_bin_2 | 0.00288947 / -0.00288947 | 0.00583908 / -0.00583908 | 0.00835388 / -0.00835388 | 0.00800038 / -0.00800038 | 0.00755128 / -0.00755128 | 0.00881389 / -0.00881389 | 0.007704 / -0.007704 | 0.00989119 / -0.00989119 | 0.00916222 / -0.00916222 | 0.00849789 / -0.00849789 |
 | gamma_stat_SR__GNN_COMBINED_bin_3 | 0.0048033 / -0.0048033 | 0.00914777 / -0.00914777 | 0.00776842 / -0.00776842 | 0.0074364 / -0.0074364 | 0.00860672 / -0.00860672 | 0.00829145 / -0.00829145 | 0.00874036 / -0.00874036 | 0.00861037 / -0.00861037 | 0.00784604 / -0.00784604 | 0.00538378 / -0.00538378 |
 | gamma_stat_SR__GNN_COMBINED_bin_4 | 0.0061801 / -0.0061801 | 0.00669186 / -0.00669186 | 0.00538952 / -0.00538952 | 0.00581206 / -0.00581206 | 0.00482504 / -0.00482504 | 0.00579854 / -0.00579854 | 0.00736364 / -0.00736364 | 0.00237758 / -0.00237758 | 0.00384017 / -0.00384017 | 0.0046229 / -0.0046229 |
 | gamma_stat_SR__GNN_COMBINED_bin_5 | 0.00844115 / -0.00844115 | 0.00710172 / -0.00710172 | 0.00310621 / -0.00310621 | 0.00304547 / -0.00304547 | 0.00683786 / -0.00683786 | 0.00462771 / -0.00462771 | 0.00539991 / -0.00539991 | 0.00206333 / -0.00206333 | 0.0021315 / -0.0021315 | 0.00209364 / -0.00209364 |
 | gamma_stat_SR__GNN_COMBINED_bin_6 | 0.0124915 / -0.0124915 | 0.00787199 / -0.00787199 | 0.0024128 / -0.0024128 | 0.00284329 / -0.00284329 | 0.00550086 / -0.00550086 | 0.0038566 / -0.0038566 | 0.00430464 / -0.00430464 | 0.00254359 / -0.00254359 | 0.000684872 / -0.000684872 | 0.0013715 / -0.0013715 |
 | gamma_stat_SR__GNN_COMBINED_bin_7 | 0.0193698 / -0.0193698 | 0.00827488 / -0.00827488 | 0.00165691 / -0.00165691 | 0.00332372 / -0.00332372 | 0.00777783 / -0.00777783 | 0.003458 / -0.003458 | 0.00366498 / -0.00366498 | 0.000694096 / -0.000694096 | 3.03944e-10 / -3.03944e-10 | 0.000704686 / -0.000704686 |
 | mu_XS_hh | -0.239925 / 0.213931 | -0.239925 / 0.213931 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
