 |       | HHggF      | HHVBF      | t      | Othertop      | Single-H      | VV      | VVV      | V      | W+jets      | Z+jets |
 | gamma_stat_LowMVA__XGB_COMBINED_bin_0 | 0.00199798 / -0.00199798 | 0.00273215 / -0.00273215 | 0.00713021 / -0.00713021 | 0.0102156 / -0.0102156 | 0.00687047 / -0.00687047 | 0.00871422 / -0.00871422 | 0.00588674 / -0.00588674 | 0.0289249 / -0.0289249 | 0.0397276 / -0.0397276 | 0.0340478 / -0.0340478 |
 | gamma_stat_LowMVA__XGB_COMBINED_bin_1 | 0.00320176 / -0.00320176 | 0.00516663 / -0.00516663 | 0.00855088 / -0.00855088 | 0.010341 / -0.010341 | 0.00774753 / -0.00774753 | 0.00724902 / -0.00724902 | 0.00468351 / -0.00468351 | 0.0138049 / -0.0138049 | 0.0167035 / -0.0167035 | 0.014961 / -0.014961 |
 | gamma_stat_LowMVA__XGB_COMBINED_bin_2 | 0.0127482 / -0.0127482 | 0.00766196 / -0.00766196 | 0.0178001 / -0.0178001 | 0.0199661 / -0.0199661 | 0.0063102 / -0.0063102 | 0.0138006 / -0.0138006 | 0.0125395 / -0.0125395 | 0.0181578 / -0.0181578 | 0.0293357 / -0.0293357 | 0.022051 / -0.022051 |
 | gamma_stat_LowMVA__XGB_COMBINED_bin_3 | 0.0102478 / -0.0102478 | 0.00961776 / -0.00961776 | 0.0133799 / -0.0133799 | 0.00955327 / -0.00955327 | 0.0122951 / -0.0122951 | 0.0111163 / -0.0111163 | 0.00939998 / -0.00939998 | 0.0130665 / -0.0130665 | 0.00633444 / -0.00633444 | 0.00979461 / -0.00979461 |
 | gamma_stat_LowMVA__XGB_COMBINED_bin_4 | 0.0109576 / -0.0109576 | 0.00893381 / -0.00893381 | 0.0107407 / -0.0107407 | 0.0105642 / -0.0105642 | 0.0133273 / -0.0133273 | 0.010342 / -0.010342 | 0.0103307 / -0.0103307 | 0.0105525 / -0.0105525 | 0.00543186 / -0.00543186 | 0.00696667 / -0.00696667 |
 | gamma_stat_LowMVA__XGB_COMBINED_bin_5 | 0.0168793 / -0.0168793 | 0.0162064 / -0.0162064 | 0.0145498 / -0.0145498 | 0.0151413 / -0.0151413 | 0.00962673 / -0.00962673 | 0.016193 / -0.016193 | 0.0183799 / -0.0183799 | 0.00658035 / -0.00658035 | 0.00603664 / -0.00603664 | 0.00677841 / -0.00677841 |
 | gamma_stat_LowMVA__XGB_COMBINED_bin_6 | 0.0131554 / -0.0131554 | 0.0120538 / -0.0120538 | 0.00819193 / -0.00819193 | 0.0082224 / -0.0082224 | 0.0168942 / -0.0168942 | 0.00953182 / -0.00953182 | 0.011855 / -0.011855 | 0.00339961 / -0.00339961 | 0.00290492 / -0.00290492 | 0.00397134 / -0.00397134 |
 | gamma_stat_LowMVA__XGB_COMBINED_bin_7 | 0.0160483 / -0.0160483 | 0.0209603 / -0.0209603 | 0.00898393 / -0.00898393 | 0.00788418 / -0.00788418 | 0.00834944 / -0.00834944 | 0.0116718 / -0.0116718 | 0.0142032 / -0.0142032 | 0.00312726 / -0.00312726 | 0.00184856 / -0.00184856 | 0.00360969 / -0.00360969 |
