 |       | HHggF      | HHVBF      | t      | Othertop      | Single-H      | VV      | VVV      | V      | W+jets      | Z+jets |
 | gamma_stat_SR__GNN_COMBINED_bin_0 | 0.0012648 / -0.0012648 | 0.00317706 / -0.00317706 | 0.0102763 / -0.0102763 | 0.00948952 / -0.00948952 | 0.00664365 / -0.00664365 | 0.00632931 / -0.00632931 | 0.0054298 / -0.0054298 | 0.0102729 / -0.0102729 | 0.0139875 / -0.0139875 | 0.0123653 / -0.0123653 |
 | gamma_stat_SR__GNN_COMBINED_bin_1 | 0.00222341 / -0.00222341 | 0.00500263 / -0.00500263 | 0.0106791 / -0.0106791 | 0.01042 / -0.01042 | 0.00469188 / -0.00469188 | 0.00957245 / -0.00957245 | 0.00812324 / -0.00812324 | 0.0133591 / -0.0133591 | 0.0109731 / -0.0109731 | 0.0140924 / -0.0140924 |
 | gamma_stat_SR__GNN_COMBINED_bin_2 | 0.00419231 / -0.00419231 | 0.00830343 / -0.00830343 | 0.0118197 / -0.0118197 | 0.0113417 / -0.0113417 | 0.0107108 / -0.0107108 | 0.0124579 / -0.0124579 | 0.0108977 / -0.0108977 | 0.0139393 / -0.0139393 | 0.0129331 / -0.0129331 | 0.0120749 / -0.0120749 |
 | gamma_stat_SR__GNN_COMBINED_bin_3 | 0.00690575 / -0.00690575 | 0.0128903 / -0.0128903 | 0.0108915 / -0.0108915 | 0.0104464 / -0.0104464 | 0.012097 / -0.012097 | 0.011613 / -0.011613 | 0.0122513 / -0.0122513 | 0.012024 / -0.012024 | 0.0109746 / -0.0109746 | 0.00758048 / -0.00758048 |
 | gamma_stat_SR__GNN_COMBINED_bin_4 | 0.00700622 / -0.00700622 | 0.00743555 / -0.00743555 | 0.00595828 / -0.00595828 | 0.00643801 / -0.00643801 | 0.00534757 / -0.00534757 | 0.00640398 / -0.00640398 | 0.00813887 / -0.00813887 | 0.00261808 / -0.00261808 | 0.0042355 / -0.0042355 | 0.00513264 / -0.00513264 |
 | gamma_stat_SR__GNN_COMBINED_bin_5 | 0.00907948 / -0.00907948 | 0.00748688 / -0.00748688 | 0.00325817 / -0.00325817 | 0.00320071 / -0.00320071 | 0.0071903 / -0.0071903 | 0.00484918 / -0.00484918 | 0.00566277 / -0.00566277 | 0.00215569 / -0.00215569 | 0.00223055 / -0.00223055 | 0.00220546 / -0.00220546 |
 | gamma_stat_SR__GNN_COMBINED_bin_6 | 0.0129806 / -0.0129806 | 0.00801755 / -0.00801755 | 0.00244503 / -0.00244503 | 0.00288691 / -0.00288691 | 0.00558827 / -0.00558827 | 0.00390415 / -0.00390415 | 0.00436113 / -0.00436113 | 0.00256734 / -0.00256734 | 0.000692397 / -0.000692397 | 0.00139577 / -0.00139577 |
 | gamma_stat_SR__GNN_COMBINED_bin_7 | 0.0201996 / -0.0201996 | 0.00845778 / -0.00845778 | 0.00168499 / -0.00168499 | 0.00338668 / -0.00338668 | 0.00792945 / -0.00792945 | 0.00351306 / -0.00351306 | 0.00372625 / -0.00372625 | 0.000703063 / -0.000703063 | 3.08374e-10 / -3.08373e-10 | 0.000719698 / -0.000719698 |
