 |       | HHggF      | HHVBF      | t      | Othertop      | Single-H      | VV      | VVV      | V      | W+jets      | Z+jets |
 | gamma_stat_LowMVA__GNN_COMBINED_bin_0 | 0.00209862 / -0.00209862 | 0.0019877 / -0.0019877 | 0.00571307 / -0.00571307 | 0.0119714 / -0.0119714 | 0.00746217 / -0.00746217 | 0.0101643 / -0.0101643 | 0.00556408 / -0.00556408 | 0.0351509 / -0.0351509 | 0.0551634 / -0.0551634 | 0.0295908 / -0.0295908 |
 | gamma_stat_LowMVA__GNN_COMBINED_bin_1 | 0.00517233 / -0.00517233 | 0.00371476 / -0.00371476 | 0.0103514 / -0.0103514 | 0.0133938 / -0.0133938 | 0.012423 / -0.012423 | 0.0107622 / -0.0107622 | 0.00652941 / -0.00652941 | 0.0134354 / -0.0134354 | 0.0182176 / -0.0182176 | 0.0189262 / -0.0189262 |
 | gamma_stat_LowMVA__GNN_COMBINED_bin_2 | 0.00613793 / -0.00613793 | 0.00565461 / -0.00565461 | 0.0110215 / -0.0110215 | 0.0134408 / -0.0134408 | 0.00974988 / -0.00974988 | 0.007638 / -0.007638 | 0.00718861 / -0.00718861 | 0.0165308 / -0.0165308 | 0.0101797 / -0.0101797 | 0.0131926 / -0.0131926 |
 | gamma_stat_LowMVA__GNN_COMBINED_bin_3 | 0.0102133 / -0.0102133 | 0.00946858 / -0.00946858 | 0.0128883 / -0.0128883 | 0.0140981 / -0.0140981 | 0.00429894 / -0.00429894 | 0.0126451 / -0.0126451 | 0.0103766 / -0.0103766 | 0.0115236 / -0.0115236 | 0.0106898 / -0.0106898 | 0.0118791 / -0.0118791 |
 | gamma_stat_LowMVA__GNN_COMBINED_bin_4 | 0.0125584 / -0.0125584 | 0.010164 / -0.010164 | 0.0132118 / -0.0132118 | 0.011524 / -0.011524 | 0.0170958 / -0.0170958 | 0.0116521 / -0.0116521 | 0.0106615 / -0.0106615 | 0.00740787 / -0.00740787 | 0.00584559 / -0.00584559 | 0.00858783 / -0.00858783 |
 | gamma_stat_LowMVA__GNN_COMBINED_bin_5 | 0.0149414 / -0.0149414 | 0.0197113 / -0.0197113 | 0.0130407 / -0.0130407 | 0.00962175 / -0.00962175 | 0.0129169 / -0.0129169 | 0.0117721 / -0.0117721 | 0.0152174 / -0.0152174 | 0.00741184 / -0.00741184 | 0.00481598 / -0.00481598 | 0.00545229 / -0.00545229 |
 | gamma_stat_LowMVA__GNN_COMBINED_bin_6 | 0.0224718 / -0.0224718 | 0.0215787 / -0.0215787 | 0.0154073 / -0.0154073 | 0.0123879 / -0.0123879 | 0.0228147 / -0.0228147 | 0.0174626 / -0.0174626 | 0.0212159 / -0.0212159 | 0.00555999 / -0.00555999 | 0.00609354 / -0.00609354 | 0.0076488 / -0.0076488 |
 | gamma_stat_LowMVA__GNN_COMBINED_bin_7 | 0.0182371 / -0.0182371 | 0.0195112 / -0.0195112 | 0.00847799 / -0.00847799 | 0.00551542 / -0.00551542 | 0.00642563 / -0.00642563 | 0.0120391 / -0.0120391 | 0.0163286 / -0.0163286 | 0.00431623 / -0.00431623 | 0.00256387 / -0.00256387 | 0.00478373 / -0.00478373 |
