 |       | HHggF      | HHVBF      | t      | Othertop      | Single-H      | VV      | VVV      | V      | W+jets      | Z+jets |
 | gamma_stat_SR__PNN_COMBINED_bin_0 | 0.000622822 / -0.000622822 | 0.00163549 / -0.00163549 | 0.00711285 / -0.00711285 | 0.00742194 / -0.00742194 | 0.00462406 / -0.00462406 | 0.00653961 / -0.00653961 | 0.00475438 / -0.00475438 | 0.0109249 / -0.0109249 | 0.00807573 / -0.00807573 | 0.0116111 / -0.0116111 |
 | gamma_stat_SR__PNN_COMBINED_bin_1 | 0.0012368 / -0.0012368 | 0.00252879 / -0.00252879 | 0.00881951 / -0.00881951 | 0.00878889 / -0.00878889 | 0.00420426 / -0.00420426 | 0.00883523 / -0.00883523 | 0.00790265 / -0.00790265 | 0.00788398 / -0.00788398 | 0.0121965 / -0.0121965 | 0.0103093 / -0.0103093 |
 | gamma_stat_SR__PNN_COMBINED_bin_2 | 0.0021235 / -0.0021235 | 0.00482202 / -0.00482202 | 0.00910412 / -0.00910412 | 0.00999653 / -0.00999653 | 0.00581917 / -0.00581917 | 0.0102133 / -0.0102133 | 0.0106867 / -0.0106867 | 0.00832599 / -0.00832599 | 0.0122864 / -0.0122864 | 0.0101022 / -0.0101022 |
 | gamma_stat_SR__PNN_COMBINED_bin_3 | 0.00336669 / -0.00336669 | 0.00577627 / -0.00577627 | 0.00898329 / -0.00898329 | 0.00837197 / -0.00837197 | 0.00911017 / -0.00911017 | 0.00865157 / -0.00865157 | 0.00961716 / -0.00961716 | 0.00786226 / -0.00786226 | 0.00428757 / -0.00428757 | 0.00705381 / -0.00705381 |
 | gamma_stat_SR__PNN_COMBINED_bin_4 | 0.00630995 / -0.00630995 | 0.00765915 / -0.00765915 | 0.00824017 / -0.00824017 | 0.00740056 / -0.00740056 | 0.0108268 / -0.0108268 | 0.00744221 / -0.00744221 | 0.00804482 / -0.00804482 | 0.00509902 / -0.00509902 | 0.00639385 / -0.00639385 | 0.0051143 / -0.0051143 |
 | gamma_stat_SR__PNN_COMBINED_bin_5 | 0.0142558 / -0.0142558 | 0.0154362 / -0.0154362 | 0.00727049 / -0.00727049 | 0.0071975 / -0.0071975 | 0.0104463 / -0.0104463 | 0.00754281 / -0.00754281 | 0.00878494 / -0.00878494 | 0.00458551 / -0.00458551 | 0.00756392 / -0.00756392 | 0.0045465 / -0.0045465 |
 | gamma_stat_SR__PNN_COMBINED_bin_6 | 0.0188486 / -0.0188486 | 0.0145977 / -0.0145977 | 0.00322116 / -0.00322116 | 0.00349185 / -0.00349185 | 0.0103042 / -0.0103042 | 0.00397266 / -0.00397266 | 0.00430984 / -0.00430984 | 0.0087773 / -0.0087773 | 0.00243113 / -0.00243113 | 0.00307487 / -0.00307487 |
 | gamma_stat_SR__PNN_COMBINED_bin_7 | 0.0581349 / -0.0581349 | 0.0349234 / -0.0349234 | 0.0027574 / -0.0027574 | 0.00373998 / -0.00373998 | 0.0111245 / -0.0111245 | 0.00322185 / -0.00322185 | 0.00308677 / -0.00308677 | 0.00459284 / -0.00459284 | 0.00131953 / -0.00131953 | 0.00119072 / -0.00119072 |
 | mu_XS_hh | -0.239925 / 0.213931 | -0.239925 / 0.213931 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
