 |       | HHggF      | HHVBF      | t      | Othertop      | Single-H      | VV      | VVV      | V      | W+jets      | Z+jets |
 | gamma_stat_SR__XGB_COMBINED_bin_0 | 0.000822023 / -0.000822023 | 0.00174982 / -0.00174982 | 0.00866255 / -0.00866255 | 0.00886118 / -0.00886118 | 0.00193744 / -0.00193744 | 0.00739247 / -0.00739247 | 0.00665815 / -0.00665815 | 0.0074315 / -0.0074315 | 0.0102809 / -0.0102809 | 0.0124278 / -0.0124278 |
 | gamma_stat_SR__XGB_COMBINED_bin_1 | 0.00121636 / -0.00121636 | 0.00277082 / -0.00277082 | 0.00953398 / -0.00953398 | 0.00822384 / -0.00822384 | 0.00420817 / -0.00420817 | 0.00955939 / -0.00955939 | 0.00807992 / -0.00807992 | 0.00994299 / -0.00994299 | 0.0106443 / -0.0106443 | 0.0124283 / -0.0124283 |
 | gamma_stat_SR__XGB_COMBINED_bin_2 | 0.00186322 / -0.00186322 | 0.00395505 / -0.00395505 | 0.0100151 / -0.0100151 | 0.0101248 / -0.0101248 | 0.0102659 / -0.0102659 | 0.00975854 / -0.00975854 | 0.00915518 / -0.00915518 | 0.0116457 / -0.0116457 | 0.0118471 / -0.0118471 | 0.0108004 / -0.0108004 |
 | gamma_stat_SR__XGB_COMBINED_bin_3 | 0.00300157 / -0.00300157 | 0.00453015 / -0.00453015 | 0.00833556 / -0.00833556 | 0.00944481 / -0.00944481 | 0.0116544 / -0.0116544 | 0.00874864 / -0.00874864 | 0.00938464 / -0.00938464 | 0.00818963 / -0.00818963 | 0.00738314 / -0.00738314 | 0.00643555 / -0.00643555 |
 | gamma_stat_SR__XGB_COMBINED_bin_4 | 0.00655822 / -0.00655822 | 0.00899644 / -0.00899644 | 0.00825728 / -0.00825728 | 0.00938525 / -0.00938525 | 0.00735606 / -0.00735606 | 0.00909818 / -0.00909818 | 0.00976752 / -0.00976752 | 0.00585781 / -0.00585781 | 0.0067223 / -0.0067223 | 0.00608178 / -0.00608178 |
 | gamma_stat_SR__XGB_COMBINED_bin_5 | 0.0116029 / -0.0116029 | 0.0132643 / -0.0132643 | 0.00796133 / -0.00796133 | 0.00467901 / -0.00467901 | 0.00904228 / -0.00904228 | 0.0071658 / -0.0071658 | 0.00841463 / -0.00841463 | 0.0105293 / -0.0105293 | 0.00783162 / -0.00783162 | 0.00613444 / -0.00613444 |
 | gamma_stat_SR__XGB_COMBINED_bin_6 | 0.0148549 / -0.0148549 | 0.0132069 / -0.0132069 | 0.00291505 / -0.00291505 | 0.00435169 / -0.00435169 | 0.00877568 / -0.00877568 | 0.00341614 / -0.00341614 | 0.00435665 / -0.00435665 | 0.00293764 / -0.00293764 | 0.00195998 / -0.00195998 | 0.00128711 / -0.00128711 |
 | gamma_stat_SR__XGB_COMBINED_bin_7 | 0.0584959 / -0.0584959 | 0.0354824 / -0.0354824 | 0.00279268 / -0.00279268 | 0.0033754 / -0.0033754 | 0.01303 / -0.01303 | 0.00292471 / -0.00292471 | 0.00339403 / -0.00339403 | 0.00175683 / -0.00175683 | 7.45759e-10 / -7.45759e-10 | 0.000800045 / -0.000800045 |
 | mu_XS_hh | -0.239925 / 0.213931 | -0.239925 / 0.213931 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
