 |       | HHggF      | HHVBF      | t      | Othertop      | Single-H      | VV      | VVV      | V      | W+jets      | Z+jets |
 | gamma_stat_SR__DNN_COMBINED_bin_0 | 0.00136468 / -0.00136468 | 0.00261296 / -0.00261296 | 0.0140922 / -0.0140922 | 0.0163536 / -0.0163536 | 0.0165447 / -0.0165447 | 0.00965766 / -0.00965766 | 0.0128253 / -0.0128253 | 0.0159496 / -0.0159496 | 0.0115908 / -0.0115908 | 0.0141837 / -0.0141837 |
 | gamma_stat_SR__DNN_COMBINED_bin_1 | 0.00218694 / -0.00218694 | 0.00439662 / -0.00439662 | 0.0153029 / -0.0153029 | 0.00940723 / -0.00940723 | 0.0159686 / -0.0159686 | 0.0124838 / -0.0124838 | 0.0101725 / -0.0101725 | 0.0136816 / -0.0136816 | 0.00323425 / -0.00323425 | 0.0166971 / -0.0166971 |
 | gamma_stat_SR__DNN_COMBINED_bin_2 | 0.00382509 / -0.00382509 | 0.00729811 / -0.00729811 | 0.0156519 / -0.0156519 | 0.0230311 / -0.0230311 | 0.00906723 / -0.00906723 | 0.0149153 / -0.0149153 | 0.0149203 / -0.0149203 | 0.0200821 / -0.0200821 | 0.0169542 / -0.0169542 | 0.0202126 / -0.0202126 |
 | gamma_stat_SR__DNN_COMBINED_bin_3 | 0.00605455 / -0.00605455 | 0.00978744 / -0.00978744 | 0.015894 / -0.015894 | 0.0177637 / -0.0177637 | 0.0110376 / -0.0110376 | 0.0156338 / -0.0156338 | 0.0145724 / -0.0145724 | 0.0110992 / -0.0110992 | 0.0292681 / -0.0292681 | 0.0194311 / -0.0194311 |
 | gamma_stat_SR__DNN_COMBINED_bin_4 | 0.00962942 / -0.00962942 | 0.0144155 / -0.0144155 | 0.0116751 / -0.0116751 | 0.00816238 / -0.00816238 | 0.0094024 / -0.0094024 | 0.0124338 / -0.0124338 | 0.0113721 / -0.0113721 | 0.0149795 / -0.0149795 | 0.0155377 / -0.0155377 | 0.00652889 / -0.00652889 |
 | gamma_stat_SR__DNN_COMBINED_bin_5 | 0.0143614 / -0.0143614 | 0.0163644 / -0.0163644 | 0.00675962 / -0.00675962 | 0.00554172 / -0.00554172 | 0.0117631 / -0.0117631 | 0.00886797 / -0.00886797 | 0.00930782 / -0.00930782 | 0.00429861 / -0.00429861 | 0.00823785 / -0.00823785 | 0.00383956 / -0.00383956 |
 | gamma_stat_SR__DNN_COMBINED_bin_6 | 0.0278264 / -0.0278264 | 0.0220564 / -0.0220564 | 0.00222739 / -0.00222739 | 0.00319252 / -0.00319252 | 0.0038487 / -0.0038487 | 0.0077791 / -0.0077791 | 0.00892977 / -0.00892977 | 0.00100509 / -0.00100509 | 2.36182e-08 / -2.36182e-08 | 0.00203138 / -0.00203138 |
 | gamma_stat_SR__DNN_COMBINED_bin_7 | 0.0511801 / -0.0511801 | 0.0234669 / -0.0234669 | 0.000584751 / -0.000584751 | 0.00178652 / -0.00178652 | 0.00695575 / -0.00695575 | 0.00469464 / -0.00469464 | 0.00525432 / -0.00525432 | 0.000278996 / -0.000278996 | 3.22607e-08 / -3.22607e-08 | 9.3634e-05 / -9.3634e-05 |
 | mu_XS_hh | 7.66477 / -5.4416 | 7.66477 / -5.4416 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
