 |       | HHggF      | HHVBF      | t      | Othertop      | Single-H      | VV      | VVV      | V      | W+jets      | Z+jets |
 | gamma_stat_SR__GNN_RUN3_bin_0 | 0.0024568 / -0.0024568 | 0.00425149 / -0.00425149 | 0.0194471 / -0.0194471 | 0.011638 / -0.011638 | 0.00740531 / -0.00740531 | 0.00962627 / -0.00962627 | 0.00801069 / -0.00801069 | 0.0182275 / -0.0182275 | 0.0207099 / -0.0207099 | 0.0213663 / -0.0213663 |
 | gamma_stat_SR__GNN_RUN3_bin_1 | 0.00452046 / -0.00452046 | 0.0094169 / -0.0094169 | 0.0186195 / -0.0186195 | 0.0214159 / -0.0214159 | 0.00746569 / -0.00746569 | 0.0159076 / -0.0159076 | 0.0148473 / -0.0148473 | 0.0213933 / -0.0213933 | 0.0277141 / -0.0277141 | 0.0241842 / -0.0241842 |
 | gamma_stat_SR__GNN_RUN3_bin_2 | 0.00556382 / -0.00556382 | 0.0109838 / -0.0109838 | 0.0157389 / -0.0157389 | 0.0189062 / -0.0189062 | 0.0223598 / -0.0223598 | 0.0142912 / -0.0142912 | 0.0137277 / -0.0137277 | 0.0113284 / -0.0113284 | 0.0166423 / -0.0166423 | 0.0152164 / -0.0152164 |
 | gamma_stat_SR__GNN_RUN3_bin_3 | 0.00763221 / -0.00763221 | 0.0137466 / -0.0137466 | 0.0106046 / -0.0106046 | 0.0132641 / -0.0132641 | 0.013129 / -0.013129 | 0.0150291 / -0.0150291 | 0.0145898 / -0.0145898 | 0.0251334 / -0.0251334 | 0.015133 / -0.015133 | 0.0133327 / -0.0133327 |
 | gamma_stat_SR__GNN_RUN3_bin_4 | 0.0108389 / -0.0108389 | 0.0121749 / -0.0121749 | 0.00980695 / -0.00980695 | 0.00617417 / -0.00617417 | 0.0115225 / -0.0115225 | 0.011508 / -0.011508 | 0.0131111 / -0.0131111 | 0.0049124 / -0.0049124 | 0.00437153 / -0.00437153 | 0.00602375 / -0.00602375 |
 | gamma_stat_SR__GNN_RUN3_bin_5 | 0.0124942 / -0.0124942 | 0.0101038 / -0.0101038 | 0.00554215 / -0.00554215 | 0.00683777 / -0.00683777 | 0.00612324 / -0.00612324 | 0.00789427 / -0.00789427 | 0.00880643 / -0.00880643 | 0.0035088 / -0.0035088 | 0.00206515 / -0.00206515 | 0.00352038 / -0.00352038 |
 | gamma_stat_SR__GNN_RUN3_bin_6 | 0.0177538 / -0.0177538 | 0.0133484 / -0.0133484 | 0.00368924 / -0.00368924 | 0.00351349 / -0.00351349 | 0.00808212 / -0.00808212 | 0.00597223 / -0.00597223 | 0.00648607 / -0.00648607 | 0.00193482 / -0.00193482 | 0.0012186 / -0.0012186 | 0.00284304 / -0.00284304 |
 | gamma_stat_SR__GNN_RUN3_bin_7 | 0.0327298 / -0.0327298 | 0.0141051 / -0.0141051 | 0.00203747 / -0.00203747 | 0.00674858 / -0.00674858 | 0.0114199 / -0.0114199 | 0.00641564 / -0.00641564 | 0.00663927 / -0.00663927 | 0.000498459 / -0.000498459 | 7.03351e-10 / -7.03352e-10 | 0.000175822 / -0.000175822 |
