 |       | HHggF      | HHVBF      | t      | Othertop      | Single-H      | VV      | VVV      | V      | W+jets      | Z+jets |
 | gamma_stat_SR__MLP_COMBINED_bin_0 | 0.00124805 / -0.00124805 | 0.00314585 / -0.00314585 | 0.0124269 / -0.0124269 | 0.0129771 / -0.0129771 | 0.00416118 / -0.00416118 | 0.0114921 / -0.0114921 | 0.00990992 / -0.00990992 | 0.0214462 / -0.0214462 | 0.0123673 / -0.0123673 | 0.0164965 / -0.0164965 |
 | gamma_stat_SR__MLP_COMBINED_bin_1 | 0.00182354 / -0.00182354 | 0.0039741 / -0.0039741 | 0.00951121 / -0.00951121 | 0.00850908 / -0.00850908 | 0.00676976 / -0.00676976 | 0.00996656 / -0.00996656 | 0.00989318 / -0.00989318 | 0.0109325 / -0.0109325 | 0.00999095 / -0.00999095 | 0.0108446 / -0.0108446 |
 | gamma_stat_SR__MLP_COMBINED_bin_2 | 0.00433544 / -0.00433544 | 0.00878812 / -0.00878812 | 0.0143131 / -0.0143131 | 0.0158813 / -0.0158813 | 0.0123896 / -0.0123896 | 0.0155043 / -0.0155043 | 0.014952 / -0.014952 | 0.00647106 / -0.00647106 | 0.01819 / -0.01819 | 0.0168327 / -0.0168327 |
 | gamma_stat_SR__MLP_COMBINED_bin_3 | 0.00653947 / -0.00653947 | 0.0083643 / -0.0083643 | 0.013258 / -0.013258 | 0.0129729 / -0.0129729 | 0.0137513 / -0.0137513 | 0.0122251 / -0.0122251 | 0.0140957 / -0.0140957 | 0.00951054 / -0.00951054 | 0.0111546 / -0.0111546 | 0.00844324 / -0.00844324 |
 | gamma_stat_SR__MLP_COMBINED_bin_4 | 0.0105457 / -0.0105457 | 0.0122591 / -0.0122591 | 0.00917946 / -0.00917946 | 0.00907744 / -0.00907744 | 0.0149914 / -0.0149914 | 0.00906604 / -0.00906604 | 0.00973358 / -0.00973358 | 0.00506447 / -0.00506447 | 0.00890231 / -0.00890231 | 0.0065699 / -0.0065699 |
 | gamma_stat_SR__MLP_COMBINED_bin_5 | 0.0236618 / -0.0236618 | 0.0227334 / -0.0227334 | 0.00825272 / -0.00825272 | 0.00591459 / -0.00591459 | 0.0151198 / -0.0151198 | 0.00846605 / -0.00846605 | 0.00815119 / -0.00815119 | 0.00516425 / -0.00516425 | 0.00836343 / -0.00836343 | 0.00640956 / -0.00640956 |
 | gamma_stat_SR__MLP_COMBINED_bin_6 | 0.0352039 / -0.0352039 | 0.0255575 / -0.0255575 | 0.00445109 / -0.00445109 | 0.00696507 / -0.00696507 | 0.0132054 / -0.0132054 | 0.00515646 / -0.00515646 | 0.00575512 / -0.00575512 | 0.0114919 / -0.0114919 | 0.000642607 / -0.000642607 | 0.00275811 / -0.00275811 |
 | gamma_stat_SR__MLP_COMBINED_bin_7 | 0.0462561 / -0.0462561 | 0.0251388 / -0.0251388 | 0.00162715 / -0.00162715 | 0.00159675 / -0.00159675 | 0.00778585 / -0.00778585 | 0.0018987 / -0.0018987 | 0.00189466 / -0.00189466 | 0.00058988 / -0.00058988 | 0.00148793 / -0.00148793 | 0.000841926 / -0.000841926 |
