 |       | HHggF      | HHVBF      | t      | Othertop      | Single-H      | VV      | VVV      | V      | W+jets      | Z+jets |
 | gamma_stat_LowMVA__PNN_RUN2_bin_0 | 0.00217597 / -0.00217597 | 0.0028697 / -0.0028697 | 0.0070531 / -0.0070531 | 0.0189463 / -0.0189463 | 0.00404834 / -0.00404834 | 0.007493 / -0.007493 | 0.00761482 / -0.00761482 | 0.0348246 / -0.0348246 | 0.0451326 / -0.0451326 | 0.0358041 / -0.0358041 |
 | gamma_stat_LowMVA__PNN_RUN2_bin_1 | 0.00386062 / -0.00386062 | 0.00367318 / -0.00367318 | 0.00813951 / -0.00813951 | 0.0132876 / -0.0132876 | 0.00473869 / -0.00473869 | 0.00831685 / -0.00831685 | 0.00435319 / -0.00435319 | 0.0152488 / -0.0152488 | 0.0225176 / -0.0225176 | 0.0178473 / -0.0178473 |
 | gamma_stat_LowMVA__PNN_RUN2_bin_2 | 0.00892397 / -0.00892397 | 0.0140776 / -0.0140776 | 0.0161289 / -0.0161289 | 0.01569 / -0.01569 | 0.0224789 / -0.0224789 | 0.00934219 / -0.00934219 | 0.00556737 / -0.00556737 | 0.0178438 / -0.0178438 | 0.0108576 / -0.0108576 | 0.0165694 / -0.0165694 |
 | gamma_stat_LowMVA__PNN_RUN2_bin_3 | 0.0132284 / -0.0132284 | 0.0125822 / -0.0125822 | 0.0146463 / -0.0146463 | 0.0142972 / -0.0142972 | 0.0162011 / -0.0162011 | 0.0110754 / -0.0110754 | 0.00982814 / -0.00982814 | 0.0139821 / -0.0139821 | 0.00894518 / -0.00894518 | 0.0119697 / -0.0119697 |
 | gamma_stat_LowMVA__PNN_RUN2_bin_4 | 0.0228089 / -0.0228089 | 0.0253454 / -0.0253454 | 0.0284425 / -0.0284425 | 0.0126654 / -0.0126654 | 0.0069685 / -0.0069685 | 0.0241921 / -0.0241921 | 0.0286666 / -0.0286666 | 0.0128098 / -0.0128098 | 0.0143508 / -0.0143508 | 0.0150529 / -0.0150529 |
 | gamma_stat_LowMVA__PNN_RUN2_bin_5 | 0.0236396 / -0.0236396 | 0.0256957 / -0.0256957 | 0.0178873 / -0.0178873 | 0.0179291 / -0.0179291 | 0.0325939 / -0.0325939 | 0.0207509 / -0.0207509 | 0.0210427 / -0.0210427 | 0.00817319 / -0.00817319 | 0.0106316 / -0.0106316 | 0.00877269 / -0.00877269 |
 | gamma_stat_LowMVA__PNN_RUN2_bin_6 | 0.0128352 / -0.0128352 | 0.0109481 / -0.0109481 | 0.00983602 / -0.00983602 | 0.0099102 / -0.0099102 | 0.0124916 / -0.0124916 | 0.0131549 / -0.0131549 | 0.0162193 / -0.0162193 | 0.00587902 / -0.00587902 | 0.00309798 / -0.00309798 | 0.00387879 / -0.00387879 |
 | gamma_stat_LowMVA__PNN_RUN2_bin_7 | 0.0201238 / -0.0201238 | 0.0146007 / -0.0146007 | 0.00777464 / -0.00777464 | 0.00509796 / -0.00509796 | 0.00437231 / -0.00437231 | 0.0143398 / -0.0143398 | 0.0167478 / -0.0167478 | 0.0031515 / -0.0031515 | 0.0026261 / -0.0026261 | 0.00409514 / -0.00409514 |
