 |       | HHggF      | HHVBF      | t      | Othertop      | Single-H      | VV      | VVV      | V      | W+jets      | Z+jets |
 | gamma_stat_LowMVA__MLP_COMBINED_bin_0 | 0.000631015 / -0.000631015 | 0.000978848 / -0.000978848 | 0.00146208 / -0.00146208 | 0.00324138 / -0.00324138 | 0.0143189 / -0.0143189 | 0.00479094 / -0.00479094 | 0.00324056 / -0.00324056 | 0.0177942 / -0.0177942 | 0.00426155 / -0.00426155 | 0.0191079 / -0.0191079 |
 | gamma_stat_LowMVA__MLP_COMBINED_bin_1 | 0.00223202 / -0.00223202 | 0.0028678 / -0.0028678 | 0.00411914 / -0.00411914 | 0.0111671 / -0.0111671 | 0.0151954 / -0.0151954 | 0.00805917 / -0.00805917 | 0.00377025 / -0.00377025 | 0.0177277 / -0.0177277 | 0.0146284 / -0.0146284 | 0.0165041 / -0.0165041 |
 | gamma_stat_LowMVA__MLP_COMBINED_bin_2 | 0.00718131 / -0.00718131 | 0.00669018 / -0.00669018 | 0.0107825 / -0.0107825 | 0.0146645 / -0.0146645 | 0.0167242 / -0.0167242 | 0.0138576 / -0.0138576 | 0.0103655 / -0.0103655 | 0.0186371 / -0.0186371 | 3.78575e-09 / -3.78575e-09 | 0.0207208 / -0.0207208 |
 | gamma_stat_LowMVA__MLP_COMBINED_bin_3 | 0.0110773 / -0.0110773 | 0.00798193 / -0.00798193 | 0.0145368 / -0.0145368 | 0.0109637 / -0.0109637 | 0.00931373 / -0.00931373 | 0.0148772 / -0.0148772 | 0.0108621 / -0.0108621 | 0.012135 / -0.012135 | 0.00858154 / -0.00858154 | 0.0101407 / -0.0101407 |
 | gamma_stat_LowMVA__MLP_COMBINED_bin_4 | 0.0123681 / -0.0123681 | 0.0112986 / -0.0112986 | 0.0131436 / -0.0131436 | 0.0108653 / -0.0108653 | 0.0108959 / -0.0108959 | 0.0126999 / -0.0126999 | 0.0109499 / -0.0109499 | 0.00634411 / -0.00634411 | 0.0208339 / -0.0208339 | 0.00536513 / -0.00536513 |
 | gamma_stat_LowMVA__MLP_COMBINED_bin_5 | 0.0201121 / -0.0201121 | 0.0241455 / -0.0241455 | 0.0178398 / -0.0178398 | 0.0176396 / -0.0176396 | 0.00563374 / -0.00563374 | 0.0148831 / -0.0148831 | 0.0234046 / -0.0234046 | 0.00629306 / -0.00629306 | 0.0279055 / -0.0279055 | 0.00695898 / -0.00695898 |
 | gamma_stat_LowMVA__MLP_COMBINED_bin_6 | 0.0333317 / -0.0333317 | 0.0396403 / -0.0396403 | 0.0287131 / -0.0287131 | 0.0184127 / -0.0184127 | 0.0133262 / -0.0133262 | 0.020936 / -0.020936 | 0.024149 / -0.024149 | 0.00566428 / -0.00566428 | 0.0101162 / -0.0101162 | 0.00788666 / -0.00788666 |
 | gamma_stat_LowMVA__MLP_COMBINED_bin_7 | 0.0257914 / -0.0257914 | 0.0221504 / -0.0221504 | 0.017044 / -0.017044 | 0.0144328 / -0.0144328 | 0.00685748 / -0.00685748 | 0.0108367 / -0.0108367 | 0.0211362 / -0.0211362 | 0.0032629 / -0.0032629 | 0.00653162 / -0.00653162 | 0.0028504 / -0.0028504 |
