 |       | HHggF      | HHVBF      | t      | Othertop      | Single-H      | VV      | VVV      | V      | W+jets      | Z+jets |
 | gamma_stat_SR__XGB_RUN3_bin_0 | 0.00141538 / -0.00141538 | 0.00288031 / -0.00288031 | 0.012128 / -0.012128 | 0.0124009 / -0.0124009 | 0.00609439 / -0.00609439 | 0.0108475 / -0.0108475 | 0.0099156 / -0.0099156 | 0.0131295 / -0.0131295 | 0.0147214 / -0.0147214 | 0.0175784 / -0.0175784 |
 | gamma_stat_SR__XGB_RUN3_bin_1 | 0.0020978 / -0.0020978 | 0.00471388 / -0.00471388 | 0.0139152 / -0.0139152 | 0.0103352 / -0.0103352 | 0.0101298 / -0.0101298 | 0.013034 / -0.013034 | 0.0121958 / -0.0121958 | 0.0150856 / -0.0150856 | 0.010029 / -0.010029 | 0.0145627 / -0.0145627 |
 | gamma_stat_SR__XGB_RUN3_bin_2 | 0.00285702 / -0.00285702 | 0.00536017 / -0.00536017 | 0.00982716 / -0.00982716 | 0.0135449 / -0.0135449 | 0.0148662 / -0.0148662 | 0.0101888 / -0.0101888 | 0.0104199 / -0.0104199 | 0.00999094 / -0.00999094 | 0.00947082 / -0.00947082 | 0.0112302 / -0.0112302 |
 | gamma_stat_SR__XGB_RUN3_bin_3 | 0.00648821 / -0.00648821 | 0.00930457 / -0.00930457 | 0.0120257 / -0.0120257 | 0.0119346 / -0.0119346 | 0.0108418 / -0.0108418 | 0.012598 / -0.012598 | 0.0124499 / -0.0124499 | 0.00802476 / -0.00802476 | 0.0133476 / -0.0133476 | 0.00690947 / -0.00690947 |
 | gamma_stat_SR__XGB_RUN3_bin_4 | 0.0112341 / -0.0112341 | 0.0120139 / -0.0120139 | 0.00882083 / -0.00882083 | 0.00838123 / -0.00838123 | 0.0117593 / -0.0117593 | 0.0105197 / -0.0105197 | 0.0108553 / -0.0108553 | 0.00592837 / -0.00592837 | 0.0163792 / -0.0163792 | 0.00831264 / -0.00831264 |
 | gamma_stat_SR__XGB_RUN3_bin_5 | 0.0166931 / -0.0166931 | 0.0164359 / -0.0164359 | 0.00654517 / -0.00654517 | 0.00552871 / -0.00552871 | 0.00781085 / -0.00781085 | 0.00666212 / -0.00666212 | 0.00825518 / -0.00825518 | 0.0126232 / -0.0126232 | 0.00265732 / -0.00265732 | 0.00474153 / -0.00474153 |
 | gamma_stat_SR__XGB_RUN3_bin_6 | 0.0361901 / -0.0361901 | 0.0295887 / -0.0295887 | 0.00523027 / -0.00523027 | 0.004273 / -0.004273 | 0.00583497 / -0.00583497 | 0.00485333 / -0.00485333 | 0.00508929 / -0.00508929 | 0.00216911 / -0.00216911 | 0.00102474 / -0.00102474 | 0.00117893 / -0.00117893 |
 | gamma_stat_SR__XGB_RUN3_bin_7 | 0.0284503 / -0.0284503 | 0.0149132 / -0.0149132 | 0.000533479 / -0.000533479 | 0.00148734 / -0.00148734 | 0.00413899 / -0.00413899 | 0.000851586 / -0.000851586 | 0.00127879 / -0.00127879 | 0.0005753 / -0.0005753 | 7.49307e-05 / -7.49307e-05 | 9.52875e-05 / -9.52875e-05 |
 | mu_XS_hh | 9.53933 / -6.98159 | 9.53933 / -6.98159 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
