 |       | HHggF      | HHVBF      | t      | Othertop      | Single-H      | VV      | VVV      | V      | W+jets      | Z+jets |
 | gamma_stat_SR__MLP_RUN2_bin_0 | 0.00128078 / -0.00128078 | 0.00219884 / -0.00219884 | 0.00973222 / -0.00973222 | 0.00604607 / -0.00604607 | 0.00229582 / -0.00229582 | 0.00986833 / -0.00986833 | 0.00802991 / -0.00802991 | 0.00835713 / -0.00835713 | 0.0123184 / -0.0123184 | 0.0124466 / -0.0124466 |
 | gamma_stat_SR__MLP_RUN2_bin_1 | 0.00229016 / -0.00229016 | 0.00498123 / -0.00498123 | 0.0109037 / -0.0109037 | 0.0123545 / -0.0123545 | 0.00548758 / -0.00548758 | 0.0117888 / -0.0117888 | 0.0105576 / -0.0105576 | 0.0128464 / -0.0128464 | 0.00969893 / -0.00969893 | 0.0163693 / -0.0163693 |
 | gamma_stat_SR__MLP_RUN2_bin_2 | 0.00482706 / -0.00482706 | 0.00721378 / -0.00721378 | 0.015522 / -0.015522 | 0.018062 / -0.018062 | 0.019551 / -0.019551 | 0.0151846 / -0.0151846 | 0.0155146 / -0.0155146 | 0.0112044 / -0.0112044 | 0.0304967 / -0.0304967 | 0.0148536 / -0.0148536 |
 | gamma_stat_SR__MLP_RUN2_bin_3 | 0.00636115 / -0.00636115 | 0.00886641 / -0.00886641 | 0.0113132 / -0.0113132 | 0.0139442 / -0.0139442 | 0.0126639 / -0.0126639 | 0.0111892 / -0.0111892 | 0.0124908 / -0.0124908 | 0.0132286 / -0.0132286 | 0.0071544 / -0.0071544 | 0.0087537 / -0.0087537 |
 | gamma_stat_SR__MLP_RUN2_bin_4 | 0.00691192 / -0.00691192 | 0.0081628 / -0.0081628 | 0.00731178 / -0.00731178 | 0.0073966 / -0.0073966 | 0.00882142 / -0.00882142 | 0.00628114 / -0.00628114 | 0.00744073 / -0.00744073 | 0.00857817 / -0.00857817 | 0.00337078 / -0.00337078 | 0.0053097 / -0.0053097 |
 | gamma_stat_SR__MLP_RUN2_bin_5 | 0.0160212 / -0.0160212 | 0.0171429 / -0.0171429 | 0.00656107 / -0.00656107 | 0.00638269 / -0.00638269 | 0.00586079 / -0.00586079 | 0.00641364 / -0.00641364 | 0.00719911 / -0.00719911 | 0.00570636 / -0.00570636 | 0.00450038 / -0.00450038 | 0.00196415 / -0.00196415 |
 | gamma_stat_SR__MLP_RUN2_bin_6 | 0.0241643 / -0.0241643 | 0.0176305 / -0.0176305 | 0.00321396 / -0.00321396 | 0.00202989 / -0.00202989 | 0.0119857 / -0.0119857 | 0.00428764 / -0.00428764 | 0.00484669 / -0.00484669 | 0.00326756 / -0.00326756 | 0.00133807 / -0.00133807 | 0.00284587 / -0.00284587 |
 | gamma_stat_SR__MLP_RUN2_bin_7 | 0.0405257 / -0.0405257 | 0.0222171 / -0.0222171 | 0.00275307 / -0.00275307 | 0.00205276 / -0.00205276 | 0.0174592 / -0.0174592 | 0.00258624 / -0.00258624 | 0.00259321 / -0.00259321 | 0.0020962 / -0.0020962 | 0.000952275 / -0.000952275 | 0.0008764 / -0.0008764 |
 | mu_XS_hh | 14.6113 / -11.9802 | 14.6113 / -11.9802 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
