 |       | HHggF      | HHVBF      | t      | Othertop      | Single-H      | VV      | VVV      | V      | W+jets      | Z+jets |
 | gamma_stat_SR__GNN_RUN3_bin_0 | 0.00173725 / -0.00173725 | 0.00309057 / -0.00309057 | 0.0143348 / -0.0143348 | 0.00864007 / -0.00864007 | 0.00546344 / -0.00546344 | 0.00708524 / -0.00708524 | 0.00588303 / -0.00588303 | 0.0135888 / -0.0135888 | 0.0154787 / -0.0154787 | 0.0158685 / -0.0158685 |
 | gamma_stat_SR__GNN_RUN3_bin_1 | 0.00268243 / -0.00268243 | 0.00574459 / -0.00574459 | 0.0115175 / -0.0115175 | 0.0133422 / -0.0133422 | 0.00462217 / -0.00462217 | 0.0098255 / -0.0098255 | 0.0091502 / -0.0091502 | 0.013384 / -0.013384 | 0.0173825 / -0.0173825 | 0.0150728 / -0.0150728 |
 | gamma_stat_SR__GNN_RUN3_bin_2 | 0.00371378 / -0.00371378 | 0.00753706 / -0.00753706 | 0.0109512 / -0.0109512 | 0.0132493 / -0.0132493 | 0.0155719 / -0.0155719 | 0.00992927 / -0.00992927 | 0.00951657 / -0.00951657 | 0.00797216 / -0.00797216 | 0.0117415 / -0.0117415 | 0.0106677 / -0.0106677 |
 | gamma_stat_SR__GNN_RUN3_bin_3 | 0.00531194 / -0.00531194 | 0.0098357 / -0.0098357 | 0.00769381 / -0.00769381 | 0.00969232 / -0.00969232 | 0.00953375 / -0.00953375 | 0.0108878 / -0.0108878 | 0.0105461 / -0.0105461 | 0.0184424 / -0.0184424 | 0.0111325 / -0.0111325 | 0.00974624 / -0.00974624 |
 | gamma_stat_SR__GNN_RUN3_bin_4 | 0.0091667 / -0.0091667 | 0.0105853 / -0.0105853 | 0.00864585 / -0.00864585 | 0.00548218 / -0.00548218 | 0.0101673 / -0.0101673 | 0.0101305 / -0.0101305 | 0.0115162 / -0.0115162 | 0.00438012 / -0.00438012 | 0.00390775 / -0.00390775 | 0.00535071 / -0.00535071 |
 | gamma_stat_SR__GNN_RUN3_bin_5 | 0.0113816 / -0.0113816 | 0.00946206 / -0.00946206 | 0.00526281 / -0.00526281 | 0.00653965 / -0.00653965 | 0.00581978 / -0.00581978 | 0.00748533 / -0.00748533 | 0.0083317 / -0.0083317 | 0.0033699 / -0.0033699 | 0.00198844 / -0.00198844 | 0.00336822 / -0.00336822 |
 | gamma_stat_SR__GNN_RUN3_bin_6 | 0.0160025 / -0.0160025 | 0.0123689 / -0.0123689 | 0.00346638 / -0.00346638 | 0.0033249 / -0.0033249 | 0.00760064 / -0.00760064 | 0.00560319 / -0.00560319 | 0.00607176 / -0.00607176 | 0.00183865 / -0.00183865 | 0.00116097 / -0.00116097 | 0.00269149 / -0.00269149 |
 | gamma_stat_SR__GNN_RUN3_bin_7 | 0.0311162 / -0.0311162 | 0.0137855 / -0.0137855 | 0.0020192 / -0.0020192 | 0.00673598 / -0.00673598 | 0.0113275 / -0.0113275 | 0.00634872 / -0.00634872 | 0.00655543 / -0.00655543 | 0.000499614 / -0.000499614 | 7.06773e-10 / -7.06773e-10 | 0.000175562 / -0.000175562 |
 | mu_XS_hh | -0.683021 / 0.563439 | -0.683021 / 0.563439 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
