 |       | HHggF      | HHVBF      | t      | Othertop      | Single-H      | VV      | VVV      | V      | W+jets      | Z+jets |
 | gamma_stat_SR__DNN_RUN3_bin_0 | 0.00186919 / -0.00186919 | 0.00429164 / -0.00429164 | 0.0169519 / -0.0169519 | 0.0150683 / -0.0150683 | 0.0106213 / -0.0106213 | 0.013993 / -0.013993 | 0.0124841 / -0.0124841 | 0.0273942 / -0.0273942 | 0.0131328 / -0.0131328 | 0.0211496 / -0.0211496 |
 | gamma_stat_SR__DNN_RUN3_bin_1 | 0.00231107 / -0.00231107 | 0.00567337 / -0.00567337 | 0.0103561 / -0.0103561 | 0.0137382 / -0.0137382 | 0.0114071 / -0.0114071 | 0.0107182 / -0.0107182 | 0.0107054 / -0.0107054 | 0.00591416 / -0.00591416 | 0.0129079 / -0.0129079 | 0.0121358 / -0.0121358 |
 | gamma_stat_SR__DNN_RUN3_bin_2 | 0.00375894 / -0.00375894 | 0.00684039 / -0.00684039 | 0.0101484 / -0.0101484 | 0.0100558 / -0.0100558 | 0.0103873 / -0.0103873 | 0.0108177 / -0.0108177 | 0.0107024 / -0.0107024 | 0.00667368 / -0.00667368 | 0.0145412 / -0.0145412 | 0.0087354 / -0.0087354 |
 | gamma_stat_SR__DNN_RUN3_bin_3 | 0.00868073 / -0.00868073 | 0.0104464 / -0.0104464 | 0.0122739 / -0.0122739 | 0.00847439 / -0.00847439 | 0.00996193 / -0.00996193 | 0.0127483 / -0.0127483 | 0.0130631 / -0.0130631 | 0.00761308 / -0.00761308 | 0.0141364 / -0.0141364 | 0.00834992 / -0.00834992 |
 | gamma_stat_SR__DNN_RUN3_bin_4 | 0.0138815 / -0.0138815 | 0.0146891 / -0.0146891 | 0.00874777 / -0.00874777 | 0.00901759 / -0.00901759 | 0.0117429 / -0.0117429 | 0.0095606 / -0.0095606 | 0.0120814 / -0.0120814 | 0.00851411 / -0.00851411 | 0.00870581 / -0.00870581 | 0.00829839 / -0.00829839 |
 | gamma_stat_SR__DNN_RUN3_bin_5 | 0.0139487 / -0.0139487 | 0.0115204 / -0.0115204 | 0.00385903 / -0.00385903 | 0.00270776 / -0.00270776 | 0.00689392 / -0.00689392 | 0.00447813 / -0.00447813 | 0.00460106 / -0.00460106 | 0.00332816 / -0.00332816 | 0.000776852 / -0.000776852 | 0.00149844 / -0.00149844 |
 | gamma_stat_SR__DNN_RUN3_bin_6 | 0.0653363 / -0.0653363 | 0.0412348 / -0.0412348 | 0.00315538 / -0.00315538 | 0.00875087 / -0.00875087 | 0.0118531 / -0.0118531 | 0.00615635 / -0.00615635 | 0.00646766 / -0.00646766 | 0.00231504 / -0.00231504 | 0.000801539 / -0.000801539 | 0.00178922 / -0.00178922 |
 | mu_XS_hh | -0.683021 / 0.563439 | -0.683021 / 0.563439 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
