 |       | HHggF      | HHVBF      | t      | Othertop      | Single-H      | VV      | VVV      | V      | W+jets      | Z+jets |
 | gamma_stat_LowMVA__PNN_RUN3_bin_0 | 0.000885564 / -0.000885564 | 0.000387792 / -0.000387792 | 0.00148799 / -0.00148799 | 0.00257361 / -0.00257361 | 0.00680638 / -0.00680638 | 0.00596389 / -0.00596389 | 0.0020405 / -0.0020405 | 0.0226446 / -0.0226446 | 0.00046465 / -0.00046465 | 0.0244491 / -0.0244491 |
 | gamma_stat_LowMVA__PNN_RUN3_bin_1 | 0.00334335 / -0.00334335 | 0.0020856 / -0.0020856 | 0.00585994 / -0.00585994 | 0.0223291 / -0.0223291 | 0.0221382 / -0.0221382 | 0.0133486 / -0.0133486 | 0.0081592 / -0.0081592 | 0.0235374 / -0.0235374 | 1.6284e-08 / -1.6284e-08 | 0.0210517 / -0.0210517 |
 | gamma_stat_LowMVA__PNN_RUN3_bin_2 | 0.00791051 / -0.00791051 | 0.0126977 / -0.0126977 | 0.011545 / -0.011545 | 0.00933232 / -0.00933232 | 0.0210942 / -0.0210942 | 0.016375 / -0.016375 | 0.0105167 / -0.0105167 | 0.0224334 / -0.0224334 | 0.0615249 / -0.0615249 | 0.0228852 / -0.0228852 |
 | gamma_stat_LowMVA__PNN_RUN3_bin_3 | 0.0201618 / -0.0201618 | 0.0209671 / -0.0209671 | 0.0225033 / -0.0225033 | 0.0221028 / -0.0221028 | 0.0281101 / -0.0281101 | 0.027062 / -0.027062 | 0.0199593 / -0.0199593 | 0.0215546 / -0.0215546 | 2.68401e-08 / -2.68401e-08 | 0.0212151 / -0.0212151 |
 | gamma_stat_LowMVA__PNN_RUN3_bin_4 | 0.0193471 / -0.0193471 | 0.0180911 / -0.0180911 | 0.0219543 / -0.0219543 | 0.0085957 / -0.0085957 | 0.0170888 / -0.0170888 | 0.0178453 / -0.0178453 | 0.0211501 / -0.0211501 | 0.0083903 / -0.0083903 | 0.0289235 / -0.0289235 | 0.01019 / -0.01019 |
 | gamma_stat_LowMVA__PNN_RUN3_bin_5 | 0.0244663 / -0.0244663 | 0.0235748 / -0.0235748 | 0.0272492 / -0.0272492 | 0.0354018 / -0.0354018 | 0.0122129 / -0.0122129 | 0.018757 / -0.018757 | 0.0252297 / -0.0252297 | 0.00998597 / -0.00998597 | 0.00755707 / -0.00755707 | 0.0101099 / -0.0101099 |
 | gamma_stat_LowMVA__PNN_RUN3_bin_6 | 0.0187777 / -0.0187777 | 0.019122 / -0.019122 | 0.0160412 / -0.0160412 | 0.00964449 / -0.00964449 | 0.00858436 / -0.00858436 | 0.00952725 / -0.00952725 | 0.0148673 / -0.0148673 | 0.00343253 / -0.00343253 | 0.0173239 / -0.0173239 | 0.00327113 / -0.00327113 |
 | gamma_stat_LowMVA__PNN_RUN3_bin_7 | 0.0231833 / -0.0231833 | 0.0218801 / -0.0218801 | 0.0141459 / -0.0141459 | 0.010214 / -0.010214 | 0.00307668 / -0.00307668 | 0.0114833 / -0.0114833 | 0.0170944 / -0.0170944 | 0.00278259 / -0.00278259 | 0.00138172 / -0.00138172 | 0.00191852 / -0.00191852 |
