 |       | HHggF      | HHVBF      | t      | Othertop      | Single-H      | VV      | VVV      | V      | W+jets      | Z+jets |
 | gamma_stat_SR__PNN_COMBINED_bin_0 | 0.00304874 / -0.00304874 | 0.00590141 / -0.00590141 | 0.0295577 / -0.0295577 | 0.0203261 / -0.0203261 | 0.02526 / -0.02526 | 0.0164408 / -0.0164408 | 0.0112115 / -0.0112115 | 0.0486107 / -0.0486107 | 2.5339e-07 / -2.5339e-07 | 0.0371152 / -0.0371152 |
 | gamma_stat_SR__PNN_COMBINED_bin_1 | 0.00490736 / -0.00490736 | 0.00875604 / -0.00875604 | 0.0307932 / -0.0307932 | 0.0157669 / -0.0157669 | 0.0323876 / -0.0323876 | 0.0216658 / -0.0216658 | 0.0190094 / -0.0190094 | 0.0206341 / -0.0206341 | 0.00949737 / -0.00949737 | 0.0490836 / -0.0490836 |
 | gamma_stat_SR__PNN_COMBINED_bin_2 | 0.00627645 / -0.00627645 | 0.0116334 / -0.0116334 | 0.0224429 / -0.0224429 | 0.0179564 / -0.0179564 | 0.0151532 / -0.0151532 | 0.0196104 / -0.0196104 | 0.0186597 / -0.0186597 | 0.01698 / -0.01698 | 0.0855126 / -0.0855126 | 0.0121601 / -0.0121601 |
 | gamma_stat_SR__PNN_COMBINED_bin_3 | 0.012586 / -0.012586 | 0.0177109 / -0.0177109 | 0.014247 / -0.014247 | 0.0197017 / -0.0197017 | 0.00751775 / -0.00751775 | 0.0209452 / -0.0209452 | 0.0217616 / -0.0217616 | 0.00859529 / -0.00859529 | 2.69385e-07 / -2.69385e-07 | 0.011192 / -0.011192 |
 | gamma_stat_SR__PNN_COMBINED_bin_4 | 0.0153206 / -0.0153206 | 0.0161433 / -0.0161433 | 0.00393608 / -0.00393608 | 0.0132592 / -0.0132592 | 0.00667105 / -0.00667105 | 0.0139903 / -0.0139903 | 0.0150165 / -0.0150165 | 0.00717118 / -0.00717118 | 2.18186e-07 / -2.18186e-07 | 0.00190639 / -0.00190639 |
 | gamma_stat_SR__PNN_COMBINED_bin_5 | 0.0210605 / -0.0210605 | 0.0188432 / -0.0188432 | 0.00375947 / -0.00375947 | 0.00952848 / -0.00952848 | 0.0091568 / -0.0091568 | 0.00807897 / -0.00807897 | 0.00901333 / -0.00901333 | 0.000711082 / -0.000711082 | 2.51844e-07 / -2.51844e-07 | 0.00155668 / -0.00155668 |
 | gamma_stat_SR__PNN_COMBINED_bin_6 | 0.060509 / -0.060509 | 0.0359544 / -0.0359544 | 0.00434826 / -0.00434826 | 0.0103876 / -0.0103876 | 0.0187132 / -0.0187132 | 0.00563951 / -0.00563951 | 0.0143121 / -0.0143121 | 0.00318289 / -0.00318289 | 4.08287e-07 / -4.08287e-07 | 0.000406473 / -0.000406473 |
 | mu_XS_hh | 9.67505 / -7.07498 | 9.67505 / -7.07498 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
