 |       | HHggF      | HHVBF      | t      | Othertop      | Single-H      | VV      | VVV      | V      | W+jets      | Z+jets |
 | gamma_stat_SR__XGB_RUN2_bin_0 | 0.000844207 / -0.000844207 | 0.00159981 / -0.00159981 | 0.0101842 / -0.0101842 | 0.00829326 / -0.00829326 | 0.00101154 / -0.00101154 | 0.00872278 / -0.00872278 | 0.00677853 / -0.00677853 | 0.0105667 / -0.0105667 | 0.0145797 / -0.0145797 | 0.0168332 / -0.0168332 |
 | gamma_stat_SR__XGB_RUN2_bin_1 | 0.00164767 / -0.00164767 | 0.00303366 / -0.00303366 | 0.0119959 / -0.0119959 | 0.0105088 / -0.0105088 | 0.00439576 / -0.00439576 | 0.0125976 / -0.0125976 | 0.00954946 / -0.00954946 | 0.00890068 / -0.00890068 | 0.0173438 / -0.0173438 | 0.0153069 / -0.0153069 |
 | gamma_stat_SR__XGB_RUN2_bin_2 | 0.00318072 / -0.00318072 | 0.00606197 / -0.00606197 | 0.0132088 / -0.0132088 | 0.0166072 / -0.0166072 | 0.011542 / -0.011542 | 0.0154881 / -0.0154881 | 0.0131945 / -0.0131945 | 0.0150056 / -0.0150056 | 0.0295518 / -0.0295518 | 0.016335 / -0.016335 |
 | gamma_stat_SR__XGB_RUN2_bin_3 | 0.00375129 / -0.00375129 | 0.00592512 / -0.00592512 | 0.011655 / -0.011655 | 0.0127283 / -0.0127283 | 0.0127108 / -0.0127108 | 0.0108712 / -0.0108712 | 0.0106837 / -0.0106837 | 0.00900847 / -0.00900847 | 0.00525639 / -0.00525639 | 0.0100196 / -0.0100196 |
 | gamma_stat_SR__XGB_RUN2_bin_4 | 0.00653331 / -0.00653331 | 0.00933028 / -0.00933028 | 0.008371 / -0.008371 | 0.0107016 / -0.0107016 | 0.00792914 / -0.00792914 | 0.00894736 / -0.00894736 | 0.0126018 / -0.0126018 | 0.0151088 / -0.0151088 | 0.00340644 / -0.00340644 | 0.00542072 / -0.00542072 |
 | gamma_stat_SR__XGB_RUN2_bin_5 | 0.00926137 / -0.00926137 | 0.0116187 / -0.0116187 | 0.00698994 / -0.00698994 | 0.00394197 / -0.00394197 | 0.0105727 / -0.0105727 | 0.00585386 / -0.00585386 | 0.00708831 / -0.00708831 | 0.00497408 / -0.00497408 | 0.00289773 / -0.00289773 | 0.0034047 / -0.0034047 |
 | gamma_stat_SR__XGB_RUN2_bin_6 | 0.0211405 / -0.0211405 | 0.0195768 / -0.0195768 | 0.00391344 / -0.00391344 | 0.00559153 / -0.00559153 | 0.0104966 / -0.0104966 | 0.0051984 / -0.0051984 | 0.00600819 / -0.00600819 | 0.00344124 / -0.00344124 | 0.00402304 / -0.00402304 | 0.00338527 / -0.00338527 |
 | gamma_stat_SR__XGB_RUN2_bin_7 | 0.0634922 / -0.0634922 | 0.0331899 / -0.0331899 | 0.0040179 / -0.0040179 | 0.00201696 / -0.00201696 | 0.0236568 / -0.0236568 | 0.00340717 / -0.00340717 | 0.0038588 / -0.0038588 | 0.00274196 / -0.00274196 | 0.00024549 / -0.00024549 | 0.00146544 / -0.00146544 |
 | mu_XS_hh | -0.360053 / 0.310217 | -0.360053 / 0.310217 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
