 |       | HHggF      | HHVBF      | t      | Othertop      | Single-H      | VV      | VVV      | V      | W+jets      | Z+jets |
 | gamma_stat_SR__PNN_RUN2_bin_0 | 0.000993926 / -0.000993926 | 0.00237406 / -0.00237406 | 0.0101281 / -0.0101281 | 0.0103902 / -0.0103902 | 0.00601426 / -0.00601426 | 0.010694 / -0.010694 | 0.00737052 / -0.00737052 | 0.0112913 / -0.0112913 | 0.0154893 / -0.0154893 | 0.0208357 / -0.0208357 |
 | gamma_stat_SR__PNN_RUN2_bin_1 | 0.00173333 / -0.00173333 | 0.00354851 / -0.00354851 | 0.0122548 / -0.0122548 | 0.0123423 / -0.0123423 | 0.00463724 / -0.00463724 | 0.0117428 / -0.0117428 | 0.010394 / -0.010394 | 0.0132426 / -0.0132426 | 0.0173587 / -0.0173587 | 0.0138557 / -0.0138557 |
 | gamma_stat_SR__PNN_RUN2_bin_2 | 0.00405729 / -0.00405729 | 0.0074812 / -0.0074812 | 0.0166499 / -0.0166499 | 0.0164562 / -0.0164562 | 0.00633442 / -0.00633442 | 0.0175005 / -0.0175005 | 0.0176657 / -0.0176657 | 0.0121443 / -0.0121443 | 0.0251649 / -0.0251649 | 0.0153202 / -0.0153202 |
 | gamma_stat_SR__PNN_RUN2_bin_3 | 0.00423454 / -0.00423454 | 0.00649962 / -0.00649962 | 0.00898691 / -0.00898691 | 0.00946526 / -0.00946526 | 0.0126704 / -0.0126704 | 0.0088304 / -0.0088304 | 0.0106149 / -0.0106149 | 0.00952347 / -0.00952347 | 0.0039163 / -0.0039163 | 0.00580462 / -0.00580462 |
 | gamma_stat_SR__PNN_RUN2_bin_4 | 0.00801945 / -0.00801945 | 0.0103018 / -0.0103018 | 0.00804023 / -0.00804023 | 0.00780165 / -0.00780165 | 0.00780278 / -0.00780278 | 0.0076957 / -0.0076957 | 0.00873281 / -0.00873281 | 0.00729758 / -0.00729758 | 0.00280678 / -0.00280678 | 0.00465392 / -0.00465392 |
 | gamma_stat_SR__PNN_RUN2_bin_5 | 0.0118195 / -0.0118195 | 0.0126232 / -0.0126232 | 0.00559447 / -0.00559447 | 0.00446145 / -0.00446145 | 0.00991289 / -0.00991289 | 0.00463548 / -0.00463548 | 0.00534973 / -0.00534973 | 0.0069511 / -0.0069511 | 0.00251521 / -0.00251521 | 0.00359812 / -0.00359812 |
 | gamma_stat_SR__PNN_RUN2_bin_6 | 0.0319629 / -0.0319629 | 0.0242102 / -0.0242102 | 0.00315376 / -0.00315376 | 0.00474671 / -0.00474671 | 0.0153394 / -0.0153394 | 0.00543287 / -0.00543287 | 0.00566632 / -0.00566632 | 0.00316543 / -0.00316543 | 0.00282769 / -0.00282769 | 0.00173566 / -0.00173566 |
 | gamma_stat_SR__PNN_RUN2_bin_7 | 0.0444565 / -0.0444565 | 0.0206315 / -0.0206315 | 0.00191829 / -0.00191829 | 0.00131242 / -0.00131242 | 0.0138307 / -0.0138307 | 0.00162637 / -0.00162637 | 0.00199816 / -0.00199816 | 0.000873763 / -0.000873763 | 0.00140584 / -0.00140584 | 0.000835452 / -0.000835452 |
 | mu_XS_hh | -0.360053 / 0.310217 | -0.360053 / 0.310217 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
