 |       | HHggF      | HHVBF      | t      | Othertop      | Single-H      | VV      | VVV      | V      | W+jets      | Z+jets |
 | gamma_stat_SR__GNN_RUN2_bin_0 | 0.00169983 / -0.00169983 | 0.00363716 / -0.00363716 | 0.0119786 / -0.0119786 | 0.00889148 / -0.00889148 | 0.00145921 / -0.00145921 | 0.00815221 / -0.00815221 | 0.00673239 / -0.00673239 | 0.012441 / -0.012441 | 0.0176615 / -0.0176615 | 0.0191269 / -0.0191269 |
 | gamma_stat_SR__GNN_RUN2_bin_1 | 0.00201781 / -0.00201781 | 0.00437611 / -0.00437611 | 0.00945205 / -0.00945205 | 0.00948166 / -0.00948166 | 0.00429962 / -0.00429962 | 0.00861774 / -0.00861774 | 0.00684751 / -0.00684751 | 0.0126602 / -0.0126602 | 0.0119252 / -0.0119252 | 0.0125249 / -0.0125249 |
 | gamma_stat_SR__GNN_RUN2_bin_2 | 0.00391215 / -0.00391215 | 0.00667717 / -0.00667717 | 0.00921297 / -0.00921297 | 0.00896128 / -0.00896128 | 0.00973227 / -0.00973227 | 0.0102077 / -0.0102077 | 0.00892851 / -0.00892851 | 0.0109367 / -0.0109367 | 0.0104559 / -0.0104559 | 0.00883869 / -0.00883869 |
 | gamma_stat_SR__GNN_RUN2_bin_3 | 0.00547233 / -0.00547233 | 0.00844405 / -0.00844405 | 0.00902936 / -0.00902936 | 0.0104704 / -0.0104704 | 0.00760433 / -0.00760433 | 0.00874982 / -0.00874982 | 0.00887136 / -0.00887136 | 0.00578884 / -0.00578884 | 0.00692686 / -0.00692686 | 0.00681877 / -0.00681877 |
 | gamma_stat_SR__GNN_RUN2_bin_4 | 0.00696244 / -0.00696244 | 0.00852763 / -0.00852763 | 0.00635587 / -0.00635587 | 0.0056713 / -0.0056713 | 0.00869568 / -0.00869568 | 0.0064313 / -0.0064313 | 0.00889165 / -0.00889165 | 0.00662788 / -0.00662788 | 0.00482099 / -0.00482099 | 0.00317197 / -0.00317197 |
 | gamma_stat_SR__GNN_RUN2_bin_5 | 0.0106499 / -0.0106499 | 0.00818973 / -0.00818973 | 0.00492119 / -0.00492119 | 0.00552814 / -0.00552814 | 0.0123928 / -0.0123928 | 0.00589029 / -0.00589029 | 0.00759917 / -0.00759917 | 0.00293104 / -0.00293104 | 0.00237578 / -0.00237578 | 0.00269502 / -0.00269502 |
 | gamma_stat_SR__GNN_RUN2_bin_6 | 0.0119939 / -0.0119939 | 0.00882162 / -0.00882162 | 0.00245954 / -0.00245954 | 0.00360671 / -0.00360671 | 0.00645281 / -0.00645281 | 0.00410219 / -0.00410219 | 0.00400591 / -0.00400591 | 0.00185228 / -0.00185228 | 0.000868395 / -0.000868395 | 0.00151876 / -0.00151876 |
 | gamma_stat_SR__GNN_RUN2_bin_7 | 0.0207012 / -0.0207012 | 0.0102451 / -0.0102451 | 0.00249694 / -0.00249694 | 0.00364206 / -0.00364206 | 0.00712639 / -0.00712639 | 0.00440011 / -0.00440011 | 0.00463226 / -0.00463226 | 0.00205179 / -0.00205179 | 0.000152478 / -0.000152478 | 0.00114856 / -0.00114856 |
 | mu_XS_hh | -0.360053 / 0.310217 | -0.360053 / 0.310217 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
