 |       | HHggF      | HHVBF      | t      | Othertop      | Single-H      | VV      | VVV      | V      | W+jets      | Z+jets |
 | gamma_stat_LowMVA__XGB_RUN3_bin_0 | 0.00262619 / -0.00262619 | 0.00279838 / -0.00279838 | 0.0101699 / -0.0101699 | 0.0106373 / -0.0106373 | 0.0137427 / -0.0137427 | 0.0147125 / -0.0147125 | 0.00760518 / -0.00760518 | 0.0317532 / -0.0317532 | 0.0552678 / -0.0552678 | 0.0452595 / -0.0452595 |
 | gamma_stat_LowMVA__XGB_RUN3_bin_1 | 0.00776577 / -0.00776577 | 0.00494972 / -0.00494972 | 0.0189584 / -0.0189584 | 0.0272401 / -0.0272401 | 0.0200203 / -0.0200203 | 0.0160429 / -0.0160429 | 0.0124407 / -0.0124407 | 0.0348845 / -0.0348845 | 0.0451872 / -0.0451872 | 0.0333927 / -0.0333927 |
 | gamma_stat_LowMVA__XGB_RUN3_bin_2 | 0.0103892 / -0.0103892 | 0.00494582 / -0.00494582 | 0.0167166 / -0.0167166 | 0.00941065 / -0.00941065 | 0.0097332 / -0.0097332 | 0.0115526 / -0.0115526 | 0.0111722 / -0.0111722 | 0.0184957 / -0.0184957 | 0.0192936 / -0.0192936 | 0.0180814 / -0.0180814 |
 | gamma_stat_LowMVA__XGB_RUN3_bin_3 | 0.0134318 / -0.0134318 | 0.0141959 / -0.0141959 | 0.0179353 / -0.0179353 | 0.0208502 / -0.0208502 | 0.0224259 / -0.0224259 | 0.0159475 / -0.0159475 | 0.0134331 / -0.0134331 | 0.0161595 / -0.0161595 | 0.0121965 / -0.0121965 | 0.0134462 / -0.0134462 |
 | gamma_stat_LowMVA__XGB_RUN3_bin_4 | 0.0210203 / -0.0210203 | 0.0147555 / -0.0147555 | 0.0201137 / -0.0201137 | 0.0205148 / -0.0205148 | 0.0309586 / -0.0309586 | 0.0174878 / -0.0174878 | 0.0198008 / -0.0198008 | 0.0214025 / -0.0214025 | 0.00634337 / -0.00634337 | 0.0122826 / -0.0122826 |
 | gamma_stat_LowMVA__XGB_RUN3_bin_5 | 0.0152907 / -0.0152907 | 0.0207073 / -0.0207073 | 0.0134897 / -0.0134897 | 0.00847617 / -0.00847617 | 0.00381533 / -0.00381533 | 0.0135985 / -0.0135985 | 0.0133644 / -0.0133644 | 0.00714072 / -0.00714072 | 0.00536066 / -0.00536066 | 0.0089464 / -0.0089464 |
 | gamma_stat_LowMVA__XGB_RUN3_bin_6 | 0.0222717 / -0.0222717 | 0.0314241 / -0.0314241 | 0.0132423 / -0.0132423 | 0.0142936 / -0.0142936 | 0.0188732 / -0.0188732 | 0.0175465 / -0.0175465 | 0.0226672 / -0.0226672 | 0.00482502 / -0.00482502 | 0.00656654 / -0.00656654 | 0.00616593 / -0.00616593 |
 | gamma_stat_LowMVA__XGB_RUN3_bin_7 | 0.022461 / -0.022461 | 0.0195035 / -0.0195035 | 0.0119197 / -0.0119197 | 0.0154406 / -0.0154406 | 0.00827451 / -0.00827451 | 0.0165075 / -0.0165075 | 0.0191684 / -0.0191684 | 0.00441115 / -0.00441115 | 0.00243979 / -0.00243979 | 0.00575506 / -0.00575506 |
