 |       | HHggF      | HHVBF      | t      | Othertop      | Single-H      | VV      | VVV      | V      | W+jets      | Z+jets |
 | gamma_stat_SR__XGB_RUN3_bin_0 | 0.00203165 / -0.00203165 | 0.00462448 / -0.00462448 | 0.0203157 / -0.0203157 | 0.0143402 / -0.0143402 | 0.0178664 / -0.0178664 | 0.0190888 / -0.0190888 | 0.0150536 / -0.0150536 | 0.0251484 / -0.0251484 | 0.0491511 / -0.0491511 | 0.032346 / -0.032346 |
 | gamma_stat_SR__XGB_RUN3_bin_1 | 0.00274122 / -0.00274122 | 0.00516121 / -0.00516121 | 0.0205123 / -0.0205123 | 0.0211211 / -0.0211211 | 0.00593647 / -0.00593647 | 0.0177885 / -0.0177885 | 0.0143004 / -0.0143004 | 0.020643 / -0.020643 | 0.00512061 / -0.00512061 | 0.0226537 / -0.0226537 |
 | gamma_stat_SR__XGB_RUN3_bin_2 | 0.00570522 / -0.00570522 | 0.00968941 / -0.00968941 | 0.0248136 / -0.0248136 | 0.0261636 / -0.0261636 | 0.018784 / -0.018784 | 0.0202992 / -0.0202992 | 0.0187077 / -0.0187077 | 0.0246192 / -0.0246192 | 2.04454e-08 / -2.04454e-08 | 0.0236537 / -0.0236537 |
 | gamma_stat_SR__XGB_RUN3_bin_3 | 0.0102269 / -0.0102269 | 0.0156753 / -0.0156753 | 0.0192807 / -0.0192807 | 0.0242846 / -0.0242846 | 0.0215566 / -0.0215566 | 0.0184859 / -0.0184859 | 0.019906 / -0.019906 | 0.0200432 / -0.0200432 | 0.0398105 / -0.0398105 | 0.0137068 / -0.0137068 |
 | gamma_stat_SR__XGB_RUN3_bin_4 | 0.0192117 / -0.0192117 | 0.0283711 / -0.0283711 | 0.0139272 / -0.0139272 | 0.0116241 / -0.0116241 | 0.0233903 / -0.0233903 | 0.0156968 / -0.0156968 | 0.0188615 / -0.0188615 | 0.00945082 / -0.00945082 | 0.00231671 / -0.00231671 | 0.00759909 / -0.00759909 |
 | gamma_stat_SR__XGB_RUN3_bin_5 | 0.0304925 / -0.0304925 | 0.0263036 / -0.0263036 | 0.00436035 / -0.00436035 | 0.00469863 / -0.00469863 | 0.00886507 / -0.00886507 | 0.0101359 / -0.0101359 | 0.0134343 / -0.0134343 | 0.00327504 / -0.00327504 | 0.00159541 / -0.00159541 | 0.00202099 / -0.00202099 |
 | gamma_stat_SR__XGB_RUN3_bin_6 | 0.0656447 / -0.0656447 | 0.0342561 / -0.0342561 | 0.00184823 / -0.00184823 | 0.00321586 / -0.00321586 | 0.0179169 / -0.0179169 | 0.00628162 / -0.00628162 | 0.0104235 / -0.0104235 | 2.58125e-05 / -2.58125e-05 | 4.13769e-08 / -4.13769e-08 | 0.000664325 / -0.000664325 |
 | mu_XS_hh | -0.489376 / 0.399161 | -0.489376 / 0.399161 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
