 |       | HHggF      | HHVBF      | t      | Othertop      | Single-H      | VV      | VVV      | V      | W+jets      | Z+jets |
 | gamma_stat_SR__GNN_RUN3_bin_0 | 0.00267847 / -0.00267847 | 0.00537879 / -0.00537879 | 0.0153425 / -0.0153425 | 0.0185291 / -0.0185291 | 0.0216271 / -0.0216271 | 0.0153882 / -0.0153882 | 0.007153 / -0.007153 | 0.0314206 / -0.0314206 | 0.0113333 / -0.0113333 | 0.0227072 / -0.0227072 |
 | gamma_stat_SR__GNN_RUN3_bin_1 | 0.00379937 / -0.00379937 | 0.00685298 / -0.00685298 | 0.0176947 / -0.0176947 | 0.0162011 / -0.0162011 | 0.0282096 / -0.0282096 | 0.0159672 / -0.0159672 | 0.00870031 / -0.00870031 | 0.0222242 / -0.0222242 | 0.00304578 / -0.00304578 | 0.028085 / -0.028085 |
 | gamma_stat_SR__GNN_RUN3_bin_2 | 0.00485713 / -0.00485713 | 0.0068589 / -0.0068589 | 0.0154696 / -0.0154696 | 0.019368 / -0.019368 | 0.011886 / -0.011886 | 0.0132313 / -0.0132313 | 0.00826343 / -0.00826343 | 0.0135398 / -0.0135398 | 0.0295805 / -0.0295805 | 0.0158611 / -0.0158611 |
 | gamma_stat_SR__GNN_RUN3_bin_3 | 0.0082752 / -0.0082752 | 0.0118434 / -0.0118434 | 0.0188391 / -0.0188391 | 0.0133711 / -0.0133711 | 0.0102312 / -0.0102312 | 0.0156999 / -0.0156999 | 0.0122399 / -0.0122399 | 0.0165658 / -0.0165658 | 0.00965402 / -0.00965402 | 0.0164363 / -0.0164363 |
 | gamma_stat_SR__GNN_RUN3_bin_4 | 0.0159576 / -0.0159576 | 0.0197945 / -0.0197945 | 0.0188385 / -0.0188385 | 0.0201658 / -0.0201658 | 0.00958746 / -0.00958746 | 0.0184154 / -0.0184154 | 0.0185743 / -0.0185743 | 0.0127003 / -0.0127003 | 0.00946557 / -0.00946557 | 0.0174804 / -0.0174804 |
 | gamma_stat_SR__GNN_RUN3_bin_5 | 0.0236283 / -0.0236283 | 0.021632 / -0.021632 | 0.0142003 / -0.0142003 | 0.010611 / -0.010611 | 0.0068597 / -0.0068597 | 0.0165211 / -0.0165211 | 0.021352 / -0.021352 | 0.00694584 / -0.00694584 | 0.0508723 / -0.0508723 | 0.00933397 / -0.00933397 |
 | gamma_stat_SR__GNN_RUN3_bin_6 | 0.0465969 / -0.0465969 | 0.040485 / -0.040485 | 0.0149222 / -0.0149222 | 0.011467 / -0.011467 | 0.0117733 / -0.0117733 | 0.0212879 / -0.0212879 | 0.036271 / -0.036271 | 0.00838341 / -0.00838341 | 0.00228927 / -0.00228927 | 0.00206362 / -0.00206362 |
 | gamma_stat_SR__GNN_RUN3_bin_7 | 0.0449838 / -0.0449838 | 0.029339 / -0.029339 | 0.00338219 / -0.00338219 | 0.00880702 / -0.00880702 | 0.0250801 / -0.0250801 | 0.00833539 / -0.00833539 | 0.0264761 / -0.0264761 | 0.00932342 / -0.00932342 | 1.31254e-08 / -1.31254e-08 | 0.000840629 / -0.000840629 |
 | mu_XS_hh | -0.489376 / 0.399161 | -0.489376 / 0.399161 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
