 |       | HHggF      | HHVBF      | t      | Othertop      | Single-H      | VV      | VVV      | V      | W+jets      | Z+jets |
 | gamma_stat_SR__DNN_RUN3_bin_0 | 0.00236728 / -0.00236728 | 0.00518445 / -0.00518445 | 0.0212903 / -0.0212903 | 0.0170721 / -0.0170721 | 0.0248309 / -0.0248309 | 0.0167755 / -0.0167755 | 0.0118734 / -0.0118734 | 0.0270885 / -0.0270885 | 3.22951e-08 / -3.22951e-08 | 0.0253827 / -0.0253827 |
 | gamma_stat_SR__DNN_RUN3_bin_1 | 0.00320456 / -0.00320456 | 0.00597143 / -0.00597143 | 0.0186394 / -0.0186394 | 0.015536 / -0.015536 | 0.0116757 / -0.0116757 | 0.0150061 / -0.0150061 | 0.0141515 / -0.0141515 | 0.0147802 / -0.0147802 | 0.0114777 / -0.0114777 | 0.018925 / -0.018925 |
 | gamma_stat_SR__DNN_RUN3_bin_2 | 0.00534559 / -0.00534559 | 0.0095577 / -0.0095577 | 0.0208609 / -0.0208609 | 0.0301999 / -0.0301999 | 0.018302 / -0.018302 | 0.0188874 / -0.0188874 | 0.0177962 / -0.0177962 | 0.0157651 / -0.0157651 | 0.0422414 / -0.0422414 | 0.0245449 / -0.0245449 |
 | gamma_stat_SR__DNN_RUN3_bin_3 | 0.00911541 / -0.00911541 | 0.0119054 / -0.0119054 | 0.0156655 / -0.0156655 | 0.0098143 / -0.0098143 | 0.00889727 / -0.00889727 | 0.0146599 / -0.0146599 | 0.0170006 / -0.0170006 | 0.0170794 / -0.0170794 | 0.0391508 / -0.0391508 | 0.0119133 / -0.0119133 |
 | gamma_stat_SR__DNN_RUN3_bin_4 | 0.0197655 / -0.0197655 | 0.0246682 / -0.0246682 | 0.0121788 / -0.0121788 | 0.0208302 / -0.0208302 | 0.0177365 / -0.0177365 | 0.0167432 / -0.0167432 | 0.0178548 / -0.0178548 | 0.0122118 / -0.0122118 | 0.00289846 / -0.00289846 | 0.00741716 / -0.00741716 |
 | gamma_stat_SR__DNN_RUN3_bin_5 | 0.0325696 / -0.0325696 | 0.0337347 / -0.0337347 | 0.00417987 / -0.00417987 | 0.00636127 / -0.00636127 | 0.00934167 / -0.00934167 | 0.0124054 / -0.0124054 | 0.0157491 / -0.0157491 | 0.00361742 / -0.00361742 | 0.00649245 / -0.00649245 | 0.00391232 / -0.00391232 |
 | gamma_stat_SR__DNN_RUN3_bin_6 | 0.0629037 / -0.0629037 | 0.0344697 / -0.0344697 | 0.00117861 / -0.00117861 | 0.0044982 / -0.0044982 | 0.0111885 / -0.0111885 | 0.00806647 / -0.00806647 | 0.0121639 / -0.0121639 | 0.000129592 / -0.000129592 | 8.17218e-08 / -8.17218e-08 | 0.000482208 / -0.000482208 |
 | mu_XS_hh | -0.489376 / 0.399161 | -0.489376 / 0.399161 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
