 |       | HHggF      | HHVBF      | t      | Othertop      | Single-H      | VV      | VVV      | V      | W+jets      | Z+jets |
 | gamma_stat_LowMVA__DNN_RUN3_bin_0 | 0.00110345 / -0.00110345 | 6.16935e-05 / -6.16935e-05 | 0.00224898 / -0.00224898 | 0.00713321 / -0.00713321 | 0.0191679 / -0.0191679 | 0.00757268 / -0.00757268 | 0.00440328 / -0.00440328 | 0.0244842 / -0.0244842 | 3.76483e-06 / -3.76483e-06 | 0.025552 / -0.025552 |
 | gamma_stat_LowMVA__DNN_RUN3_bin_1 | 0.00340091 / -0.00340091 | 0.00372995 / -0.00372995 | 0.00674914 / -0.00674914 | 0.0181909 / -0.0181909 | 0.0210673 / -0.0210673 | 0.0120373 / -0.0120373 | 0.00607128 / -0.00607128 | 0.0248712 / -0.0248712 | 0.0095843 / -0.0095843 | 0.0223232 / -0.0223232 |
 | gamma_stat_LowMVA__DNN_RUN3_bin_2 | 0.0116253 / -0.0116253 | 0.013214 / -0.013214 | 0.0132264 / -0.0132264 | 0.0140432 / -0.0140432 | 0.0140895 / -0.0140895 | 0.0214443 / -0.0214443 | 0.0117528 / -0.0117528 | 0.0293848 / -0.0293848 | 1.01465e-08 / -1.01465e-08 | 0.0260801 / -0.0260801 |
 | gamma_stat_LowMVA__DNN_RUN3_bin_3 | 0.0123833 / -0.0123833 | 0.0108908 / -0.0108908 | 0.0158167 / -0.0158167 | 0.014836 / -0.014836 | 0.0170735 / -0.0170735 | 0.0145776 / -0.0145776 | 0.0125109 / -0.0125109 | 0.0119725 / -0.0119725 | 0.008142 / -0.008142 | 0.0103481 / -0.0103481 |
 | gamma_stat_LowMVA__DNN_RUN3_bin_4 | 0.0181507 / -0.0181507 | 0.0153857 / -0.0153857 | 0.016867 / -0.016867 | 0.00533017 / -0.00533017 | 0.0109895 / -0.0109895 | 0.0163998 / -0.0163998 | 0.0163026 / -0.0163026 | 0.00909509 / -0.00909509 | 0.0368636 / -0.0368636 | 0.0101843 / -0.0101843 |
 | gamma_stat_LowMVA__DNN_RUN3_bin_5 | 0.0281107 / -0.0281107 | 0.0254616 / -0.0254616 | 0.0261828 / -0.0261828 | 0.0296237 / -0.0296237 | 0.01698 / -0.01698 | 0.0215384 / -0.0215384 | 0.0225853 / -0.0225853 | 0.006497 / -0.006497 | 0.0265125 / -0.0265125 | 0.0131495 / -0.0131495 |
 | gamma_stat_LowMVA__DNN_RUN3_bin_6 | 0.0239844 / -0.0239844 | 0.0261251 / -0.0261251 | 0.0213275 / -0.0213275 | 0.0210508 / -0.0210508 | 0.00821164 / -0.00821164 | 0.0143875 / -0.0143875 | 0.0228496 / -0.0228496 | 0.00392181 / -0.00392181 | 0.0404012 / -0.0404012 | 0.00476878 / -0.00476878 |
 | gamma_stat_LowMVA__DNN_RUN3_bin_7 | 0.0241324 / -0.0241324 | 0.0279739 / -0.0279739 | 0.018792 / -0.018792 | 0.0105055 / -0.0105055 | 0.00654358 / -0.00654358 | 0.0121532 / -0.0121532 | 0.0239614 / -0.0239614 | 0.00345557 / -0.00345557 | 8.19536e-09 / -8.19536e-09 | 0.00329369 / -0.00329369 |
