 |       | HHggF      | HHVBF      | t      | Othertop      | Single-H      | VV      | VVV      | V      | W+jets      | Z+jets |
 | gamma_stat_LowMVA__GNN_COMBINED_bin_0 | 0.000821384 / -0.000821384 | 0.000698636 / -0.000698636 | 0.00240539 / -0.00240539 | 0.00593862 / -0.00593862 | 0.0144451 / -0.0144451 | 0.00565254 / -0.00565254 | 0.00735785 / -0.00735785 | 0.0185472 / -0.0185472 | 3.57836e-05 / -3.57836e-05 | 0.0178835 / -0.0178835 |
 | gamma_stat_LowMVA__GNN_COMBINED_bin_1 | 0.00249844 / -0.00249844 | 0.00310608 / -0.00310608 | 0.00331585 / -0.00331585 | 0.0121207 / -0.0121207 | 0.00961037 / -0.00961037 | 0.0090736 / -0.0090736 | 0.00325816 / -0.00325816 | 0.0154816 / -0.0154816 | 0.00295972 / -0.00295972 | 0.0175052 / -0.0175052 |
 | gamma_stat_LowMVA__GNN_COMBINED_bin_2 | 0.00524714 / -0.00524714 | 0.00407954 / -0.00407954 | 0.0068755 / -0.0068755 | 0.000852539 / -0.000852539 | 0.0117051 / -0.0117051 | 0.0108804 / -0.0108804 | 0.00372871 / -0.00372871 | 0.0152715 / -0.0152715 | 2.57494e-08 / -2.57494e-08 | 0.0127834 / -0.0127834 |
 | gamma_stat_LowMVA__GNN_COMBINED_bin_3 | 0.0116266 / -0.0116266 | 0.0105469 / -0.0105469 | 0.0142579 / -0.0142579 | 0.00400231 / -0.00400231 | 0.0206703 / -0.0206703 | 0.016165 / -0.016165 | 0.00976152 / -0.00976152 | 0.013642 / -0.013642 | 0.0183311 / -0.0183311 | 0.0138376 / -0.0138376 |
 | gamma_stat_LowMVA__GNN_COMBINED_bin_4 | 0.0239742 / -0.0239742 | 0.0257132 / -0.0257132 | 0.0277714 / -0.0277714 | 0.0314493 / -0.0314493 | 0.0164653 / -0.0164653 | 0.0246726 / -0.0246726 | 0.0216487 / -0.0216487 | 0.0111961 / -0.0111961 | 5.17128e-08 / -5.17128e-08 | 0.0137234 / -0.0137234 |
 | gamma_stat_LowMVA__GNN_COMBINED_bin_5 | 0.0216539 / -0.0216539 | 0.0151265 / -0.0151265 | 0.0195757 / -0.0195757 | 0.018164 / -0.018164 | 0.0128705 / -0.0128705 | 0.0129818 / -0.0129818 | 0.0145849 / -0.0145849 | 0.00541746 / -0.00541746 | 0.0404698 / -0.0404698 | 0.00753881 / -0.00753881 |
 | gamma_stat_LowMVA__GNN_COMBINED_bin_6 | 0.033278 / -0.033278 | 0.0396926 / -0.0396926 | 0.0278294 / -0.0278294 | 0.0152647 / -0.0152647 | 0.00809602 / -0.00809602 | 0.0191145 / -0.0191145 | 0.0253118 / -0.0253118 | 0.00802626 / -0.00802626 | 0.00204441 / -0.00204441 | 0.00722738 / -0.00722738 |
 | gamma_stat_LowMVA__GNN_COMBINED_bin_7 | 0.0339679 / -0.0339679 | 0.0380211 / -0.0380211 | 0.0254671 / -0.0254671 | 0.0383899 / -0.0383899 | 0.00725283 / -0.00725283 | 0.0160564 / -0.0160564 | 0.0441322 / -0.0441322 | 0.0055934 / -0.0055934 | 0.064895 / -0.064895 | 0.00318054 / -0.00318054 |
