 |       | HHggF      | HHVBF      | t      | Othertop      | Single-H      | VV      | VVV      | V      | W+jets      | Z+jets |
 | gamma_stat_SR__MLP_RUN3_bin_0 | 0.00242399 / -0.00242399 | 0.003871 / -0.003871 | 0.0195545 / -0.0195545 | 0.0231443 / -0.0231443 | 0.0199089 / -0.0199089 | 0.0162586 / -0.0162586 | 0.0110299 / -0.0110299 | 0.0265144 / -0.0265144 | 0.00388189 / -0.00388189 | 0.0293441 / -0.0293441 |
 | gamma_stat_SR__MLP_RUN3_bin_1 | 0.00272299 / -0.00272299 | 0.0042428 / -0.0042428 | 0.0141863 / -0.0141863 | 0.0186287 / -0.0186287 | 0.0156815 / -0.0156815 | 0.0123169 / -0.0123169 | 0.0106723 / -0.0106723 | 0.015587 / -0.015587 | 0.00275539 / -0.00275539 | 0.0129909 / -0.0129909 |
 | gamma_stat_SR__MLP_RUN3_bin_2 | 0.00421685 / -0.00421685 | 0.00817797 / -0.00817797 | 0.0164928 / -0.0164928 | 0.00932968 / -0.00932968 | 0.0103578 / -0.0103578 | 0.0141587 / -0.0141587 | 0.0127899 / -0.0127899 | 0.015072 / -0.015072 | 0.00844416 / -0.00844416 | 0.0126926 / -0.0126926 |
 | gamma_stat_SR__MLP_RUN3_bin_3 | 0.0147496 / -0.0147496 | 0.0241213 / -0.0241213 | 0.0236275 / -0.0236275 | 0.0200819 / -0.0200819 | 0.0100316 / -0.0100316 | 0.0240212 / -0.0240212 | 0.0273397 / -0.0273397 | 0.0228363 / -0.0228363 | 0.0754173 / -0.0754173 | 0.026186 / -0.026186 |
 | gamma_stat_SR__MLP_RUN3_bin_4 | 0.0182417 / -0.0182417 | 0.0201995 / -0.0201995 | 0.0102445 / -0.0102445 | 0.0122491 / -0.0122491 | 0.0184122 / -0.0184122 | 0.0117088 / -0.0117088 | 0.0152528 / -0.0152528 | 0.00295304 / -0.00295304 | 0.00199564 / -0.00199564 | 0.00621301 / -0.00621301 |
 | gamma_stat_SR__MLP_RUN3_bin_5 | 0.0341155 / -0.0341155 | 0.0274602 / -0.0274602 | 0.00415834 / -0.00415834 | 0.00500427 / -0.00500427 | 0.00971705 / -0.00971705 | 0.0106651 / -0.0106651 | 0.0132707 / -0.0132707 | 0.00508152 / -0.00508152 | 0.00518387 / -0.00518387 | 0.00350617 / -0.00350617 |
 | gamma_stat_SR__MLP_RUN3_bin_6 | 0.0581647 / -0.0581647 | 0.0297893 / -0.0297893 | 0.000835262 / -0.000835262 | 0.00221127 / -0.00221127 | 0.0147513 / -0.0147513 | 0.00647742 / -0.00647742 | 0.00813569 / -0.00813569 | 0.00176405 / -0.00176405 | 6.35547e-08 / -6.35547e-08 | 0.000435996 / -0.000435996 |
 | mu_XS_hh | 13.4558 / -9.39663 | 13.4558 / -9.39663 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
