 |       | HHggF      | HHVBF      | t      | Othertop      | Single-H      | VV      | VVV      | V      | W+jets      | Z+jets |
 | gamma_stat_LowMVA__MLP_RUN3_bin_0 | 0.000794757 / -0.000794757 | 0.00135921 / -0.00135921 | 0.00329515 / -0.00329515 | 0.016923 / -0.016923 | 0.0185904 / -0.0185904 | 0.0076709 / -0.0076709 | 0.00616822 / -0.00616822 | 0.0222828 / -0.0222828 | 0.00863912 / -0.00863912 | 0.0238257 / -0.0238257 |
 | gamma_stat_LowMVA__MLP_RUN3_bin_1 | 0.00360902 / -0.00360902 | 0.00345291 / -0.00345291 | 0.00601428 / -0.00601428 | 0.0105527 / -0.0105527 | 0.0218423 / -0.0218423 | 0.010679 / -0.010679 | 0.00814887 / -0.00814887 | 0.0291504 / -0.0291504 | 0.0162493 / -0.0162493 | 0.0229516 / -0.0229516 |
 | gamma_stat_LowMVA__MLP_RUN3_bin_2 | 0.00622094 / -0.00622094 | 0.00267802 / -0.00267802 | 0.00988392 / -0.00988392 | 0.0106752 / -0.0106752 | 0.0158133 / -0.0158133 | 0.0130586 / -0.0130586 | 0.00862225 / -0.00862225 | 0.0152636 / -0.0152636 | 0.00701443 / -0.00701443 | 0.0199656 / -0.0199656 |
 | gamma_stat_LowMVA__MLP_RUN3_bin_3 | 0.0236578 / -0.0236578 | 0.0265489 / -0.0265489 | 0.0321398 / -0.0321398 | 0.0131554 / -0.0131554 | 0.0245554 / -0.0245554 | 0.0348874 / -0.0348874 | 0.0267801 / -0.0267801 | 0.0274148 / -0.0274148 | 1.65181e-08 / -1.65181e-08 | 0.0223841 / -0.0223841 |
 | gamma_stat_LowMVA__MLP_RUN3_bin_4 | 0.0160099 / -0.0160099 | 0.0200201 / -0.0200201 | 0.0150081 / -0.0150081 | 0.0151885 / -0.0151885 | 0.0116706 / -0.0116706 | 0.0149216 / -0.0149216 | 0.0165879 / -0.0165879 | 0.00647349 / -0.00647349 | 0.0631891 / -0.0631891 | 0.00935021 / -0.00935021 |
 | gamma_stat_LowMVA__MLP_RUN3_bin_5 | 0.0205869 / -0.0205869 | 0.021605 / -0.021605 | 0.0196825 / -0.0196825 | 0.0125076 / -0.0125076 | 0.0087618 / -0.0087618 | 0.0170221 / -0.0170221 | 0.0163581 / -0.0163581 | 0.00567698 / -0.00567698 | 1.03607e-08 / -1.03607e-08 | 0.00640503 / -0.00640503 |
 | gamma_stat_LowMVA__MLP_RUN3_bin_6 | 0.0205394 / -0.0205394 | 0.0183929 / -0.0183929 | 0.0160067 / -0.0160067 | 0.0156315 / -0.0156315 | 0.0048474 / -0.0048474 | 0.0113247 / -0.0113247 | 0.0169906 / -0.0169906 | 0.00482062 / -0.00482062 | 0.00754302 / -0.00754302 | 0.00362437 / -0.00362437 |
 | gamma_stat_LowMVA__MLP_RUN3_bin_7 | 0.022861 / -0.022861 | 0.0217035 / -0.0217035 | 0.0154667 / -0.0154667 | 0.0138082 / -0.0138082 | 0.00704916 / -0.00704916 | 0.00865638 / -0.00865638 | 0.0153157 / -0.0153157 | 0.00288766 / -0.00288766 | 0.000715806 / -0.000715806 | 0.00305498 / -0.00305498 |
