 |       | HHggF      | HHVBF      | t      | Othertop      | Single-H      | VV      | VVV      | V      | W+jets      | Z+jets |
 | gamma_stat_LowMVA__DNN_COMBINED_bin_0 | 0.000879406 / -0.000879406 | 0.000735523 / -0.000735523 | 0.00132604 / -0.00132604 | 0.00464919 / -0.00464919 | 0.0144016 / -0.0144016 | 0.00448411 / -0.00448411 | 0.00321224 / -0.00321224 | 0.0164154 / -0.0164154 | 0.0260736 / -0.0260736 | 0.0184824 / -0.0184824 |
 | gamma_stat_LowMVA__DNN_COMBINED_bin_1 | 0.00276844 / -0.00276844 | 0.0027171 / -0.0027171 | 0.00389936 / -0.00389936 | 0.0148826 / -0.0148826 | 0.0167422 / -0.0167422 | 0.0087068 / -0.0087068 | 0.00379271 / -0.00379271 | 0.0198215 / -0.0198215 | 3.6511e-09 / -3.6511e-09 | 0.0168053 / -0.0168053 |
 | gamma_stat_LowMVA__DNN_COMBINED_bin_2 | 0.00591196 / -0.00591196 | 0.00689943 / -0.00689943 | 0.00990761 / -0.00990761 | 0.00706528 / -0.00706528 | 0.0142386 / -0.0142386 | 0.0119433 / -0.0119433 | 0.00890071 / -0.00890071 | 0.0164179 / -0.0164179 | 0.00771172 / -0.00771172 | 0.0146104 / -0.0146104 |
 | gamma_stat_LowMVA__DNN_COMBINED_bin_3 | 0.0149772 / -0.0149772 | 0.013977 / -0.013977 | 0.0172021 / -0.0172021 | 0.0131773 / -0.0131773 | 0.0177507 / -0.0177507 | 0.020611 / -0.020611 | 0.0146337 / -0.0146337 | 0.0160842 / -0.0160842 | 5.76983e-09 / -5.76983e-09 | 0.0165604 / -0.0165604 |
 | gamma_stat_LowMVA__DNN_COMBINED_bin_4 | 0.0166958 / -0.0166958 | 0.0155392 / -0.0155392 | 0.0167501 / -0.0167501 | 0.0111839 / -0.0111839 | 0.00993744 / -0.00993744 | 0.0161936 / -0.0161936 | 0.0150907 / -0.0150907 | 0.00920507 / -0.00920507 | 0.0200152 / -0.0200152 | 0.0108553 / -0.0108553 |
 | gamma_stat_LowMVA__DNN_COMBINED_bin_5 | 0.0201094 / -0.0201094 | 0.0178563 / -0.0178563 | 0.0190469 / -0.0190469 | 0.0201316 / -0.0201316 | 0.00825729 / -0.00825729 | 0.0159154 / -0.0159154 | 0.0188097 / -0.0188097 | 0.00484156 / -0.00484156 | 0.0364144 / -0.0364144 | 0.00661338 / -0.00661338 |
 | gamma_stat_LowMVA__DNN_COMBINED_bin_6 | 0.0252227 / -0.0252227 | 0.0266735 / -0.0266735 | 0.0194892 / -0.0194892 | 0.023236 / -0.023236 | 0.00616736 / -0.00616736 | 0.0148379 / -0.0148379 | 0.02454 / -0.02454 | 0.00399139 / -0.00399139 | 5.75126e-09 / -5.75126e-09 | 0.00431367 / -0.00431367 |
 | gamma_stat_LowMVA__DNN_COMBINED_bin_7 | 0.0206992 / -0.0206992 | 0.0224086 / -0.0224086 | 0.0176399 / -0.0176399 | 0.00708586 / -0.00708586 | 0.00527253 / -0.00527253 | 0.00938848 / -0.00938848 | 0.0162294 / -0.0162294 | 0.00294778 / -0.00294778 | 0.00447134 / -0.00447134 | 0.00260356 / -0.00260356 |
