 |       | HHggF      | HHVBF      | t      | Othertop      | Single-H      | VV      | VVV      | V      | W+jets      | Z+jets |
 | gamma_stat_LowMVA__XGB_RUN3_bin_0 | 0.000977021 / -0.000977021 | 0.000890118 / -0.000890118 | 0.00232501 / -0.00232501 | 0.00849085 / -0.00849085 | 0.015464 / -0.015464 | 0.006558 / -0.006558 | 0.00156023 / -0.00156023 | 0.0271617 / -0.0271617 | 5.18742e-06 / -5.18742e-06 | 0.0224336 / -0.0224336 |
 | gamma_stat_LowMVA__XGB_RUN3_bin_1 | 0.00402636 / -0.00402636 | 0.00371838 / -0.00371838 | 0.00747272 / -0.00747272 | 0.0143498 / -0.0143498 | 0.0222748 / -0.0222748 | 0.0100571 / -0.0100571 | 0.00396633 / -0.00396633 | 0.022888 / -0.022888 | 0.025331 / -0.025331 | 0.0240837 / -0.0240837 |
 | gamma_stat_LowMVA__XGB_RUN3_bin_2 | 0.0119765 / -0.0119765 | 0.0176026 / -0.0176026 | 0.0185283 / -0.0185283 | 0.013761 / -0.013761 | 0.0307642 / -0.0307642 | 0.021102 / -0.021102 | 0.0122699 / -0.0122699 | 0.0274362 / -0.0274362 | 1.52177e-08 / -1.52177e-08 | 0.0240268 / -0.0240268 |
 | gamma_stat_LowMVA__XGB_RUN3_bin_3 | 0.0146361 / -0.0146361 | 0.00975172 / -0.00975172 | 0.0168906 / -0.0168906 | 0.0180592 / -0.0180592 | 0.0166547 / -0.0166547 | 0.0216295 / -0.0216295 | 0.0168877 / -0.0168877 | 0.0131212 / -0.0131212 | 0.00652608 / -0.00652608 | 0.0167254 / -0.0167254 |
 | gamma_stat_LowMVA__XGB_RUN3_bin_4 | 0.0212374 / -0.0212374 | 0.0292518 / -0.0292518 | 0.0254236 / -0.0254236 | 0.0193957 / -0.0193957 | 0.0174483 / -0.0174483 | 0.0199579 / -0.0199579 | 0.0251019 / -0.0251019 | 0.0096308 / -0.0096308 | 0.0328627 / -0.0328627 | 0.0106284 / -0.0106284 |
 | gamma_stat_LowMVA__XGB_RUN3_bin_5 | 0.0265066 / -0.0265066 | 0.0331642 / -0.0331642 | 0.0207959 / -0.0207959 | 0.0273206 / -0.0273206 | 0.00961942 / -0.00961942 | 0.0224871 / -0.0224871 | 0.028931 / -0.028931 | 0.00772747 / -0.00772747 | 0.0128364 / -0.0128364 | 0.0112511 / -0.0112511 |
 | gamma_stat_LowMVA__XGB_RUN3_bin_6 | 0.0267034 / -0.0267034 | 0.022112 / -0.022112 | 0.0206803 / -0.0206803 | 0.0145694 / -0.0145694 | 0.00891308 / -0.00891308 | 0.0158836 / -0.0158836 | 0.0255569 / -0.0255569 | 0.00594358 / -0.00594358 | 0.0330599 / -0.0330599 | 0.00643104 / -0.00643104 |
 | gamma_stat_LowMVA__XGB_RUN3_bin_7 | 0.0300148 / -0.0300148 | 0.0208628 / -0.0208628 | 0.021654 / -0.021654 | 0.0139468 / -0.0139468 | 0.00201833 / -0.00201833 | 0.0133543 / -0.0133543 | 0.0214684 / -0.0214684 | 0.00393779 / -0.00393779 | 0.0193918 / -0.0193918 | 0.00413271 / -0.00413271 |
