 |       | HHggF      | HHVBF      | t      | Othertop      | Single-H      | VV      | VVV      | V      | W+jets      | Z+jets |
 | gamma_stat_SR__XGB_RUN3_bin_0 | 0.00235554 / -0.00235554 | 0.00509851 / -0.00509851 | 0.0195134 / -0.0195134 | 0.0140332 / -0.0140332 | 0.0179681 / -0.0179681 | 0.0187509 / -0.0187509 | 0.0151624 / -0.0151624 | 0.0237676 / -0.0237676 | 0.0457455 / -0.0457455 | 0.0298537 / -0.0298537 |
 | gamma_stat_SR__XGB_RUN3_bin_1 | 0.00286007 / -0.00286007 | 0.00512063 / -0.00512063 | 0.0177299 / -0.0177299 | 0.0185999 / -0.0185999 | 0.00537259 / -0.00537259 | 0.0157244 / -0.0157244 | 0.0129619 / -0.0129619 | 0.0175565 / -0.0175565 | 0.00428872 / -0.00428872 | 0.0188152 / -0.0188152 |
 | gamma_stat_SR__XGB_RUN3_bin_2 | 0.00632392 / -0.00632392 | 0.0102129 / -0.0102129 | 0.0227857 / -0.0227857 | 0.0244777 / -0.0244777 | 0.0180602 / -0.0180602 | 0.0190631 / -0.0190631 | 0.0180143 / -0.0180143 | 0.0222443 / -0.0222443 | 1.81921e-08 / -1.81921e-08 | 0.0208712 / -0.0208712 |
 | gamma_stat_SR__XGB_RUN3_bin_3 | 0.010099 / -0.010099 | 0.0147194 / -0.0147194 | 0.0157731 / -0.0157731 | 0.0202408 / -0.0202408 | 0.0184646 / -0.0184646 | 0.015466 / -0.015466 | 0.0170768 / -0.0170768 | 0.0161337 / -0.0161337 | 0.0315579 / -0.0315579 | 0.0107747 / -0.0107747 |
 | gamma_stat_SR__XGB_RUN3_bin_4 | 0.0193995 / -0.0193995 | 0.027242 / -0.027242 | 0.0116505 / -0.0116505 | 0.009907 / -0.009907 | 0.0204872 / -0.0204872 | 0.0134288 / -0.0134288 | 0.0165457 / -0.0165457 | 0.00777903 / -0.00777903 | 0.00187788 / -0.00187788 | 0.0061083 / -0.0061083 |
 | gamma_stat_SR__XGB_RUN3_bin_5 | 0.0283786 / -0.0283786 | 0.0232784 / -0.0232784 | 0.00336185 / -0.00336185 | 0.00369088 / -0.00369088 | 0.00715653 / -0.00715653 | 0.00799213 / -0.00799213 | 0.0108618 / -0.0108618 | 0.00248455 / -0.00248455 | 0.00119191 / -0.00119191 | 0.00149726 / -0.00149726 |
 | gamma_stat_SR__XGB_RUN3_bin_6 | 0.0620126 / -0.0620126 | 0.030772 / -0.030772 | 0.00144642 / -0.00144642 | 0.00256412 / -0.00256412 | 0.0146813 / -0.0146813 | 0.0050275 / -0.0050275 | 0.00855415 / -0.00855415 | 1.98766e-05 / -1.98766e-05 | 3.1377e-08 / -3.1377e-08 | 0.000499569 / -0.000499569 |
 | mu_XS_hh | 12.0785 / -8.48329 | 12.0785 / -8.48329 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
