 |       | HHggF      | HHVBF      | t      | Othertop      | Single-H      | VV      | VVV      | V      | W+jets      | Z+jets |
 | gamma_stat_LowMVA__MLP_RUN2_bin_0 | 0.000858158 / -0.000858158 | 0.00162761 / -0.00162761 | 0.00162896 / -0.00162896 | 0.000158347 / -0.000158347 | 0.0299536 / -0.0299536 | 0.00572622 / -0.00572622 | 0.00184134 / -0.00184134 | 0.0227773 / -0.0227773 | 0.000246264 / -0.000246264 | 0.032713 / -0.032713 |
 | gamma_stat_LowMVA__MLP_RUN2_bin_1 | 0.003537 / -0.003537 | 0.00458592 / -0.00458592 | 0.00697404 / -0.00697404 | 0.00711388 / -0.00711388 | 0.00158827 / -0.00158827 | 0.011625 / -0.011625 | 0.00413958 / -0.00413958 | 0.0314549 / -0.0314549 | 0.000999796 / -0.000999796 | 0.0231985 / -0.0231985 |
 | gamma_stat_LowMVA__MLP_RUN2_bin_2 | 0.013665 / -0.013665 | 0.0147987 / -0.0147987 | 0.0291015 / -0.0291015 | 0.0299338 / -0.0299338 | 0.00513377 / -0.00513377 | 0.0261165 / -0.0261165 | 0.0265291 / -0.0265291 | 0.0279462 / -0.0279462 | 0.0824454 / -0.0824454 | 0.0274392 / -0.0274392 |
 | gamma_stat_LowMVA__MLP_RUN2_bin_3 | 0.0125455 / -0.0125455 | 0.0132861 / -0.0132861 | 0.0172365 / -0.0172365 | 0.0196552 / -0.0196552 | 0.0180868 / -0.0180868 | 0.0195316 / -0.0195316 | 0.0127697 / -0.0127697 | 0.0140805 / -0.0140805 | 0.0101657 / -0.0101657 | 0.014837 / -0.014837 |
 | gamma_stat_LowMVA__MLP_RUN2_bin_4 | 0.0193029 / -0.0193029 | 0.0192349 / -0.0192349 | 0.0170239 / -0.0170239 | 0.010198 / -0.010198 | 0.0206608 / -0.0206608 | 0.0182902 / -0.0182902 | 0.0124709 / -0.0124709 | 0.0103683 / -0.0103683 | 0.0137928 / -0.0137928 | 0.0100901 / -0.0100901 |
 | gamma_stat_LowMVA__MLP_RUN2_bin_5 | 0.0288204 / -0.0288204 | 0.0267146 / -0.0267146 | 0.0204374 / -0.0204374 | 0.0194315 / -0.0194315 | 0.00265956 / -0.00265956 | 0.0195707 / -0.0195707 | 0.0194969 / -0.0194969 | 0.00860984 / -0.00860984 | 1.17376e-08 / -1.17376e-08 | 0.0104107 / -0.0104107 |
 | gamma_stat_LowMVA__MLP_RUN2_bin_6 | 0.0343835 / -0.0343835 | 0.0340393 / -0.0340393 | 0.0269479 / -0.0269479 | 0.0234253 / -0.0234253 | 0.0283661 / -0.0283661 | 0.0198546 / -0.0198546 | 0.0518705 / -0.0518705 | 0.00565955 / -0.00565955 | 0.0343085 / -0.0343085 | 0.00719707 / -0.00719707 |
 | gamma_stat_LowMVA__MLP_RUN2_bin_7 | 0.0434496 / -0.0434496 | 0.0407268 / -0.0407268 | 0.0319903 / -0.0319903 | 0.0454989 / -0.0454989 | 0.0379303 / -0.0379303 | 0.0231742 / -0.0231742 | 0.0279293 / -0.0279293 | 0.0093708 / -0.0093708 | 0.0178005 / -0.0178005 | 0.00435048 / -0.00435048 |
