 |       | HHggF      | HHVBF      | t      | Othertop      | Single-H      | VV      | VVV      | V      | W+jets      | Z+jets |
 | gamma_stat_LowMVA__MLP_RUN2_bin_0 | 0.0030068 / -0.0030068 | 0.00536135 / -0.00536135 | 0.00619836 / -0.00619836 | 0.0171735 / -0.0171735 | 0.00542947 / -0.00542947 | 0.00876407 / -0.00876407 | 0.00805923 / -0.00805923 | 0.0303806 / -0.0303806 | 0.0445388 / -0.0445388 | 0.0320367 / -0.0320367 |
 | gamma_stat_LowMVA__MLP_RUN2_bin_1 | 0.00388794 / -0.00388794 | 0.00749711 / -0.00749711 | 0.0098084 / -0.0098084 | 0.0126749 / -0.0126749 | 0.00319118 / -0.00319118 | 0.00879089 / -0.00879089 | 0.00514994 / -0.00514994 | 0.0175742 / -0.0175742 | 0.020347 / -0.020347 | 0.0212991 / -0.0212991 |
 | gamma_stat_LowMVA__MLP_RUN2_bin_2 | 0.0115105 / -0.0115105 | 0.00989491 / -0.00989491 | 0.0167481 / -0.0167481 | 0.0135583 / -0.0135583 | 0.00497572 / -0.00497572 | 0.0110792 / -0.0110792 | 0.00727862 / -0.00727862 | 0.0242587 / -0.0242587 | 0.0173576 / -0.0173576 | 0.0190869 / -0.0190869 |
 | gamma_stat_LowMVA__MLP_RUN2_bin_3 | 0.00959363 / -0.00959363 | 0.00852759 / -0.00852759 | 0.0116673 / -0.0116673 | 0.010052 / -0.010052 | 0.0121195 / -0.0121195 | 0.00830091 / -0.00830091 | 0.00479372 / -0.00479372 | 0.00813701 / -0.00813701 | 0.00833239 / -0.00833239 | 0.0084272 / -0.0084272 |
 | gamma_stat_LowMVA__MLP_RUN2_bin_4 | 0.022197 / -0.022197 | 0.0210735 / -0.0210735 | 0.0260217 / -0.0260217 | 0.0242157 / -0.0242157 | 0.0403926 / -0.0403926 | 0.0205386 / -0.0205386 | 0.0245502 / -0.0245502 | 0.0163254 / -0.0163254 | 0.0135664 / -0.0135664 | 0.0132679 / -0.0132679 |
 | gamma_stat_LowMVA__MLP_RUN2_bin_5 | 0.0157239 / -0.0157239 | 0.0115475 / -0.0115475 | 0.0127278 / -0.0127278 | 0.00932965 / -0.00932965 | 0.0241678 / -0.0241678 | 0.0122339 / -0.0122339 | 0.0171251 / -0.0171251 | 0.00571093 / -0.00571093 | 0.00408184 / -0.00408184 | 0.00624031 / -0.00624031 |
 | gamma_stat_LowMVA__MLP_RUN2_bin_6 | 0.0174381 / -0.0174381 | 0.0209519 / -0.0209519 | 0.0121573 / -0.0121573 | 0.0125043 / -0.0125043 | 0.00475648 / -0.00475648 | 0.0182769 / -0.0182769 | 0.0189164 / -0.0189164 | 0.00647639 / -0.00647639 | 0.00457676 / -0.00457676 | 0.00620863 / -0.00620863 |
 | gamma_stat_LowMVA__MLP_RUN2_bin_7 | 0.0144532 / -0.0144532 | 0.0138993 / -0.0138993 | 0.00727158 / -0.00727158 | 0.00667068 / -0.00667068 | 0.00894912 / -0.00894912 | 0.0123339 / -0.0123339 | 0.0150335 / -0.0150335 | 0.00270073 / -0.00270073 | 0.00180817 / -0.00180817 | 0.0030986 / -0.0030986 |
