 |       | HHggF      | HHVBF      | t      | Othertop      | Single-H      | VV      | VVV      | V      | W+jets      | Z+jets |
 | gamma_stat_LowMVA__GNN_RUN2_bin_0 | 0.00235696 / -0.00235696 | 0.00029812 / -0.00029812 | 0.00527273 / -0.00527273 | 0.00803697 / -0.00803697 | 0.00205346 / -0.00205346 | 0.00724884 / -0.00724884 | 0.0061327 / -0.0061327 | 0.0304551 / -0.0304551 | 0.0405937 / -0.0405937 | 0.0228183 / -0.0228183 |
 | gamma_stat_LowMVA__GNN_RUN2_bin_1 | 0.00652171 / -0.00652171 | 0.00930778 / -0.00930778 | 0.0147643 / -0.0147643 | 0.0185051 / -0.0185051 | 0.00467944 / -0.00467944 | 0.0154636 / -0.0154636 | 0.00863677 / -0.00863677 | 0.0271407 / -0.0271407 | 0.0319715 / -0.0319715 | 0.0318577 / -0.0318577 |
 | gamma_stat_LowMVA__GNN_RUN2_bin_2 | 0.00721991 / -0.00721991 | 0.00930019 / -0.00930019 | 0.0143488 / -0.0143488 | 0.0178978 / -0.0178978 | 0.013031 / -0.013031 | 0.0107835 / -0.0107835 | 0.00952646 / -0.00952646 | 0.0205499 / -0.0205499 | 0.0149628 / -0.0149628 | 0.018127 / -0.018127 |
 | gamma_stat_LowMVA__GNN_RUN2_bin_3 | 0.0125387 / -0.0125387 | 0.0096247 / -0.0096247 | 0.0165793 / -0.0165793 | 0.0128014 / -0.0128014 | 0.0195925 / -0.0195925 | 0.0138323 / -0.0138323 | 0.013068 / -0.013068 | 0.00835245 / -0.00835245 | 0.0131627 / -0.0131627 | 0.0151246 / -0.0151246 |
 | gamma_stat_LowMVA__GNN_RUN2_bin_4 | 0.01258 / -0.01258 | 0.0129349 / -0.0129349 | 0.0127028 / -0.0127028 | 0.0177769 / -0.0177769 | 0.00411766 / -0.00411766 | 0.0126013 / -0.0126013 | 0.0126969 / -0.0126969 | 0.0109876 / -0.0109876 | 0.00915797 / -0.00915797 | 0.0119621 / -0.0119621 |
 | gamma_stat_LowMVA__GNN_RUN2_bin_5 | 0.0224138 / -0.0224138 | 0.0197626 / -0.0197626 | 0.0174583 / -0.0174583 | 0.0175226 / -0.0175226 | 0.0226433 / -0.0226433 | 0.0187771 / -0.0187771 | 0.0161524 / -0.0161524 | 0.00855601 / -0.00855601 | 0.00937014 / -0.00937014 | 0.0107604 / -0.0107604 |
 | gamma_stat_LowMVA__GNN_RUN2_bin_6 | 0.0478382 / -0.0478382 | 0.0411621 / -0.0411621 | 0.0292105 / -0.0292105 | 0.0241907 / -0.0241907 | 0.0242983 / -0.0242983 | 0.0362859 / -0.0362859 | 0.0526808 / -0.0526808 | 0.0223136 / -0.0223136 | 0.0191754 / -0.0191754 | 0.0133405 / -0.0133405 |
 | gamma_stat_LowMVA__GNN_RUN2_bin_7 | 0.0242568 / -0.0242568 | 0.0297656 / -0.0297656 | 0.0171674 / -0.0171674 | 0.00835559 / -0.00835559 | 0.035384 / -0.035384 | 0.0178317 / -0.0178317 | 0.0191435 / -0.0191435 | 0.00708089 / -0.00708089 | 0.00211253 / -0.00211253 | 0.0053496 / -0.0053496 |
