 |       | HHggF      | HHVBF      | t      | Othertop      | Single-H      | VV      | VVV      | V      | W+jets      | Z+jets |
 | gamma_stat_SR__GNN_RUN2_bin_0 | 0.00171954 / -0.00171954 | 0.00363717 / -0.00363717 | 0.0117835 / -0.0117835 | 0.00876625 / -0.00876625 | 0.00145929 / -0.00145929 | 0.00805243 / -0.00805243 | 0.00667635 / -0.00667635 | 0.0122009 / -0.0122009 | 0.0172419 / -0.0172419 | 0.0186676 / -0.0186676 |
 | gamma_stat_SR__GNN_RUN2_bin_1 | 0.00203942 / -0.00203942 | 0.00437232 / -0.00437232 | 0.00929003 / -0.00929003 | 0.00933999 / -0.00933999 | 0.00429611 / -0.00429611 | 0.00850486 / -0.00850486 | 0.00678461 / -0.00678461 | 0.012405 / -0.012405 | 0.0116318 / -0.0116318 | 0.0122135 / -0.0122135 |
 | gamma_stat_SR__GNN_RUN2_bin_2 | 0.00393617 / -0.00393617 | 0.0066412 / -0.0066412 | 0.00901407 / -0.00901407 | 0.00878744 / -0.00878744 | 0.00968032 / -0.00968032 | 0.0100284 / -0.0100284 | 0.00880646 / -0.00880646 | 0.0106678 / -0.0106678 | 0.0101525 / -0.0101525 | 0.00857993 / -0.00857993 |
 | gamma_stat_SR__GNN_RUN2_bin_3 | 0.00549644 / -0.00549644 | 0.00838409 / -0.00838409 | 0.00881919 / -0.00881919 | 0.0102495 / -0.0102495 | 0.0075507 / -0.0075507 | 0.00858133 / -0.00858133 | 0.00873501 / -0.00873501 | 0.00563678 / -0.00563678 | 0.00671425 / -0.00671425 | 0.00660774 / -0.00660774 |
 | gamma_stat_SR__GNN_RUN2_bin_4 | 0.0068925 / -0.0068925 | 0.00834523 / -0.00834523 | 0.00611861 / -0.00611861 | 0.00547181 / -0.00547181 | 0.00851012 / -0.00851012 | 0.00621669 / -0.00621669 | 0.00862901 / -0.00862901 | 0.00636092 / -0.00636092 | 0.00460578 / -0.00460578 | 0.00302957 / -0.00302957 |
 | gamma_stat_SR__GNN_RUN2_bin_5 | 0.0105304 / -0.0105304 | 0.00800507 / -0.00800507 | 0.00473187 / -0.00473187 | 0.00532737 / -0.00532737 | 0.012114 / -0.012114 | 0.00568699 / -0.00568699 | 0.00736597 / -0.00736597 | 0.00280965 / -0.00280965 | 0.00226704 / -0.00226704 | 0.00257098 / -0.00257098 |
 | gamma_stat_SR__GNN_RUN2_bin_6 | 0.0119762 / -0.0119762 | 0.00870769 / -0.00870769 | 0.00238823 / -0.00238823 | 0.00350998 / -0.00350998 | 0.00636979 / -0.00636979 | 0.00399963 / -0.00399963 | 0.00392124 / -0.00392124 | 0.00179307 / -0.00179307 | 0.000836813 / -0.000836813 | 0.00146314 / -0.00146314 |
 | gamma_stat_SR__GNN_RUN2_bin_7 | 0.0205658 / -0.0205658 | 0.0100614 / -0.0100614 | 0.00241223 / -0.00241223 | 0.00352638 / -0.00352638 | 0.00699899 / -0.00699899 | 0.00426834 / -0.00426834 | 0.00451134 / -0.00451134 | 0.00197612 / -0.00197612 | 0.000146187 / -0.000146187 | 0.00110088 / -0.00110088 |
 | mu_XS_hh | 19.8212 / -17.7993 | 19.8212 / -17.7993 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
