 |       | HHggF      | HHVBF      | t      | Othertop      | Single-H      | VV      | VVV      | V      | W+jets      | Z+jets |
 | gamma_stat_LowMVA__DNN_RUN2_bin_0 | 0.0018538 / -0.0018538 | 0.00431545 / -0.00431545 | 0.006634 / -0.006634 | 0.0138981 / -0.0138981 | 0.00318336 / -0.00318336 | 0.0076716 / -0.0076716 | 0.00825432 / -0.00825432 | 0.0330439 / -0.0330439 | 0.042934 / -0.042934 | 0.033408 / -0.033408 |
 | gamma_stat_LowMVA__DNN_RUN2_bin_1 | 0.00402112 / -0.00402112 | 0.00595902 / -0.00595902 | 0.00998141 / -0.00998141 | 0.0151276 / -0.0151276 | 0.00354996 / -0.00354996 | 0.00841178 / -0.00841178 | 0.00475122 / -0.00475122 | 0.0156077 / -0.0156077 | 0.0173913 / -0.0173913 | 0.0157231 / -0.0157231 |
 | gamma_stat_LowMVA__DNN_RUN2_bin_2 | 0.0116587 / -0.0116587 | 0.0183446 / -0.0183446 | 0.0181109 / -0.0181109 | 0.012919 / -0.012919 | 0.0210031 / -0.0210031 | 0.0109606 / -0.0109606 | 0.00989567 / -0.00989567 | 0.0197736 / -0.0197736 | 0.0198147 / -0.0198147 | 0.0221779 / -0.0221779 |
 | gamma_stat_LowMVA__DNN_RUN2_bin_3 | 0.0155546 / -0.0155546 | 0.010949 / -0.010949 | 0.0169817 / -0.0169817 | 0.0152508 / -0.0152508 | 0.0170543 / -0.0170543 | 0.0124424 / -0.0124424 | 0.0100541 / -0.0100541 | 0.0198537 / -0.0198537 | 0.0135611 / -0.0135611 | 0.0131655 / -0.0131655 |
 | gamma_stat_LowMVA__DNN_RUN2_bin_4 | 0.0124993 / -0.0124993 | 0.0139892 / -0.0139892 | 0.0135902 / -0.0135902 | 0.0134012 / -0.0134012 | 0.00779368 / -0.00779368 | 0.0120176 / -0.0120176 | 0.0132565 / -0.0132565 | 0.00493873 / -0.00493873 | 0.00580138 / -0.00580138 | 0.00739321 / -0.00739321 |
 | gamma_stat_LowMVA__DNN_RUN2_bin_5 | 0.0204624 / -0.0204624 | 0.0190787 / -0.0190787 | 0.0168374 / -0.0168374 | 0.0139981 / -0.0139981 | 0.0235899 / -0.0235899 | 0.0196974 / -0.0196974 | 0.0250843 / -0.0250843 | 0.0119041 / -0.0119041 | 0.00447272 / -0.00447272 | 0.0071606 / -0.0071606 |
 | gamma_stat_LowMVA__DNN_RUN2_bin_6 | 0.016835 / -0.016835 | 0.0134875 / -0.0134875 | 0.00961057 / -0.00961057 | 0.00736422 / -0.00736422 | 0.0182299 / -0.0182299 | 0.0146305 / -0.0146305 | 0.0164314 / -0.0164314 | 0.00407208 / -0.00407208 | 0.0036477 / -0.0036477 | 0.00523291 / -0.00523291 |
 | gamma_stat_LowMVA__DNN_RUN2_bin_7 | 0.0200816 / -0.0200816 | 0.0173946 / -0.0173946 | 0.0119028 / -0.0119028 | 0.01091 / -0.01091 | 0.0119485 / -0.0119485 | 0.0170411 / -0.0170411 | 0.0159115 / -0.0159115 | 0.00280761 / -0.00280761 | 0.00504366 / -0.00504366 | 0.00635848 / -0.00635848 |
