 |       | HHggF      | HHVBF      | t      | Othertop      | Single-H      | VV      | VVV      | V      | W+jets      | Z+jets |
 | gamma_stat_SR__DNN_RUN2_bin_0 | 0.00142044 / -0.00142044 | 0.00316547 / -0.00316547 | 0.00980858 / -0.00980858 | 0.0108341 / -0.0108341 | 0.00319073 / -0.00319073 | 0.0113709 / -0.0113709 | 0.0095357 / -0.0095357 | 0.0132914 / -0.0132914 | 0.0155499 / -0.0155499 | 0.016247 / -0.016247 |
 | gamma_stat_SR__DNN_RUN2_bin_1 | 0.00608979 / -0.00608979 | 0.0115187 / -0.0115187 | 0.0371594 / -0.0371594 | 0.0293698 / -0.0293698 | 0.0166168 / -0.0166168 | 0.0335961 / -0.0335961 | 0.0314772 / -0.0314772 | 0.0280083 / -0.0280083 | 0.0578986 / -0.0578986 | 0.0371623 / -0.0371623 |
 | gamma_stat_SR__DNN_RUN2_bin_2 | 0.0033698 / -0.0033698 | 0.00587422 / -0.00587422 | 0.0098075 / -0.0098075 | 0.0135578 / -0.0135578 | 0.00707487 / -0.00707487 | 0.0115341 / -0.0115341 | 0.0100778 / -0.0100778 | 0.00601887 / -0.00601887 | 0.00668361 / -0.00668361 | 0.0116773 / -0.0116773 |
 | gamma_stat_SR__DNN_RUN2_bin_3 | 0.00714864 / -0.00714864 | 0.00995648 / -0.00995648 | 0.0154772 / -0.0154772 | 0.0142699 / -0.0142699 | 0.0205181 / -0.0205181 | 0.0126282 / -0.0126282 | 0.0168734 / -0.0168734 | 0.0176638 / -0.0176638 | 0.00994494 / -0.00994494 | 0.00980968 / -0.00980968 |
 | gamma_stat_SR__DNN_RUN2_bin_4 | 0.00940618 / -0.00940618 | 0.0110136 / -0.0110136 | 0.00829702 / -0.00829702 | 0.00816548 / -0.00816548 | 0.0103824 / -0.0103824 | 0.00814983 / -0.00814983 | 0.00958711 / -0.00958711 | 0.0115713 / -0.0115713 | 0.00533943 / -0.00533943 | 0.00536452 / -0.00536452 |
 | gamma_stat_SR__DNN_RUN2_bin_5 | 0.0133352 / -0.0133352 | 0.0137826 / -0.0137826 | 0.00545555 / -0.00545555 | 0.00366325 / -0.00366325 | 0.0107674 / -0.0107674 | 0.00518603 / -0.00518603 | 0.00482817 / -0.00482817 | 0.00483045 / -0.00483045 | 0.00311862 / -0.00311862 | 0.00415489 / -0.00415489 |
 | gamma_stat_SR__DNN_RUN2_bin_6 | 0.0321976 / -0.0321976 | 0.0243293 / -0.0243293 | 0.00472435 / -0.00472435 | 0.00510473 / -0.00510473 | 0.0117819 / -0.0117819 | 0.00517726 / -0.00517726 | 0.00475692 / -0.00475692 | 0.00409872 / -0.00409872 | 0.00438776 / -0.00438776 | 0.00354002 / -0.00354002 |
 | gamma_stat_SR__DNN_RUN2_bin_7 | 0.043281 / -0.043281 | 0.0221381 / -0.0221381 | 0.0020177 / -0.0020177 | 0.0010687 / -0.0010687 | 0.0136557 / -0.0136557 | 0.00179552 / -0.00179552 | 0.00251109 / -0.00251109 | 0.0012289 / -0.0012289 | 0.00023571 / -0.00023571 | 0.000676988 / -0.000676988 |
