 |       | HHggF      | HHVBF      | t      | Othertop      | Single-H      | VV      | VVV      | V      | W+jets      | Z+jets |
 | gamma_stat_SR__GNN_RUN3_bin_0 | 0.00769469 / -0.00769469 | 0.0152078 / -0.0152078 | 0.0419515 / -0.0419515 | 0.0508146 / -0.0508146 | 0.059571 / -0.059571 | 0.0422042 / -0.0422042 | 0.0201269 / -0.0201269 | 0.0836744 / -0.0836744 | 0.0311179 / -0.0311179 | 0.0612853 / -0.0612853 |
 | gamma_stat_SR__GNN_RUN3_bin_1 | 0.00550368 / -0.00550368 | 0.0097701 / -0.0097701 | 0.0243967 / -0.0243967 | 0.0224035 / -0.0224035 | 0.0391806 / -0.0391806 | 0.0220817 / -0.0220817 | 0.0123442 / -0.0123442 | 0.0298429 / -0.0298429 | 0.00421686 / -0.00421686 | 0.0382212 / -0.0382212 |
 | gamma_stat_SR__GNN_RUN3_bin_2 | 0.00529289 / -0.00529289 | 0.00735607 / -0.00735607 | 0.0160449 / -0.0160449 | 0.0201478 / -0.0201478 | 0.0124189 / -0.0124189 | 0.013765 / -0.013765 | 0.0088198 / -0.0088198 | 0.0136773 / -0.0136773 | 0.0308083 / -0.0308083 | 0.016238 / -0.016238 |
 | gamma_stat_SR__GNN_RUN3_bin_3 | 0.0105376 / -0.0105376 | 0.0148429 / -0.0148429 | 0.0228333 / -0.0228333 | 0.016254 / -0.016254 | 0.0124917 / -0.0124917 | 0.0190863 / -0.0190863 | 0.015266 / -0.015266 | 0.0195546 / -0.0195546 | 0.0117495 / -0.0117495 | 0.0196632 / -0.0196632 |
 | gamma_stat_SR__GNN_RUN3_bin_4 | 0.0231641 / -0.0231641 | 0.0282794 / -0.0282794 | 0.026028 / -0.026028 | 0.0279443 / -0.0279443 | 0.013344 / -0.013344 | 0.0255207 / -0.0255207 | 0.0264087 / -0.0264087 | 0.0170898 / -0.0170898 | 0.0131324 / -0.0131324 | 0.0238391 / -0.0238391 |
 | gamma_stat_SR__GNN_RUN3_bin_5 | 0.032368 / -0.032368 | 0.0291646 / -0.0291646 | 0.0185151 / -0.0185151 | 0.0138761 / -0.0138761 | 0.0090099 / -0.0090099 | 0.0216064 / -0.0216064 | 0.0286488 / -0.0286488 | 0.00882024 / -0.00882024 | 0.0666059 / -0.0666059 | 0.0120126 / -0.0120126 |
 | gamma_stat_SR__GNN_RUN3_bin_6 | 0.0526673 / -0.0526673 | 0.0450356 / -0.0450356 | 0.0160532 / -0.0160532 | 0.0123727 / -0.0123727 | 0.0127589 / -0.0127589 | 0.022971 / -0.022971 | 0.040154 / -0.040154 | 0.00878371 / -0.00878371 | 0.00247304 / -0.00247304 | 0.0021913 / -0.0021913 |
 | gamma_stat_SR__GNN_RUN3_bin_7 | 0.0433222 / -0.0433222 | 0.0278086 / -0.0278086 | 0.00310026 / -0.00310026 | 0.0080968 / -0.0080968 | 0.0231588 / -0.0231588 | 0.00766379 / -0.00766379 | 0.0249743 / -0.0249743 | 0.00832345 / -0.00832345 | 1.20814e-08 / -1.20814e-08 | 0.000760584 / -0.000760584 |
