 |       | HHggF      | HHVBF      | t      | Othertop      | Single-H      | VV      | VVV      | V      | W+jets      | Z+jets |
 | gamma_stat_SR__GNN_RUN3_bin_0 | 0.00286874 / -0.00286874 | 0.00566979 / -0.00566979 | 0.0156404 / -0.0156404 | 0.0189447 / -0.0189447 | 0.0222093 / -0.0222093 | 0.0157346 / -0.0157346 | 0.00750374 / -0.00750374 | 0.0311956 / -0.0311956 | 0.0116014 / -0.0116014 | 0.0228484 / -0.0228484 |
 | gamma_stat_SR__GNN_RUN3_bin_1 | 0.00347514 / -0.00347514 | 0.00616905 / -0.00616905 | 0.0154046 / -0.0154046 | 0.014146 / -0.014146 | 0.0247394 / -0.0247394 | 0.0139429 / -0.0139429 | 0.00779437 / -0.00779437 | 0.0188434 / -0.0188434 | 0.00266262 / -0.00266262 | 0.0241337 / -0.0241337 |
 | gamma_stat_SR__GNN_RUN3_bin_2 | 0.00436298 / -0.00436298 | 0.00606367 / -0.00606367 | 0.013226 / -0.013226 | 0.016608 / -0.016608 | 0.010237 / -0.010237 | 0.0113467 / -0.0113467 | 0.00727025 / -0.00727025 | 0.0112743 / -0.0112743 | 0.0253956 / -0.0253956 | 0.0133852 / -0.0133852 |
 | gamma_stat_SR__GNN_RUN3_bin_3 | 0.00791169 / -0.00791169 | 0.0111441 / -0.0111441 | 0.0171433 / -0.0171433 | 0.0122036 / -0.0122036 | 0.00937883 / -0.00937883 | 0.0143301 / -0.0143301 | 0.0114618 / -0.0114618 | 0.0146817 / -0.0146817 | 0.00882161 / -0.00882161 | 0.0147632 / -0.0147632 |
 | gamma_stat_SR__GNN_RUN3_bin_4 | 0.0149663 / -0.0149663 | 0.0182712 / -0.0182712 | 0.0168166 / -0.0168166 | 0.0180547 / -0.0180547 | 0.00862147 / -0.00862147 | 0.0164888 / -0.0164888 | 0.0170626 / -0.0170626 | 0.0110416 / -0.0110416 | 0.0084848 / -0.0084848 | 0.0154023 / -0.0154023 |
 | gamma_stat_SR__GNN_RUN3_bin_5 | 0.0228778 / -0.0228778 | 0.0206137 / -0.0206137 | 0.0130866 / -0.0130866 | 0.00980766 / -0.00980766 | 0.00636823 / -0.00636823 | 0.0152715 / -0.0152715 | 0.0202491 / -0.0202491 | 0.00623417 / -0.00623417 | 0.0470773 / -0.0470773 | 0.00849055 / -0.00849055 |
 | gamma_stat_SR__GNN_RUN3_bin_6 | 0.0451277 / -0.0451277 | 0.0385885 / -0.0385885 | 0.0137551 / -0.0137551 | 0.0106015 / -0.0106015 | 0.0109324 / -0.0109324 | 0.0196825 / -0.0196825 | 0.0344057 / -0.0344057 | 0.00752628 / -0.00752628 | 0.00211901 / -0.00211901 | 0.0018776 / -0.0018776 |
 | gamma_stat_SR__GNN_RUN3_bin_7 | 0.0415635 / -0.0415635 | 0.0266796 / -0.0266796 | 0.0029744 / -0.0029744 | 0.0077681 / -0.0077681 | 0.0222186 / -0.0222186 | 0.00735267 / -0.00735267 | 0.0239605 / -0.0239605 | 0.00798555 / -0.00798555 | 1.15909e-08 / -1.15909e-08 | 0.000729707 / -0.000729707 |
 | mu_XS_hh | 24.0979 / -19.3106 | 24.0979 / -19.3106 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
