 |       | HHggF      | HHVBF      | t      | Othertop      | Single-H      | VV      | VVV      | V      | W+jets      | Z+jets |
 | gamma_stat_SR__PNN_RUN2_bin_0 | 0.00129226 / -0.00129226 | 0.00302855 / -0.00302855 | 0.012181 / -0.012181 | 0.0124965 / -0.0124965 | 0.00754651 / -0.00754651 | 0.0128479 / -0.0128479 | 0.00889933 / -0.00889933 | 0.0136675 / -0.0136675 | 0.0180725 / -0.0180725 | 0.0247222 / -0.0247222 |
 | gamma_stat_SR__PNN_RUN2_bin_1 | 0.00218644 / -0.00218644 | 0.00439188 / -0.00439188 | 0.0142995 / -0.0142995 | 0.0144019 / -0.0144019 | 0.00564526 / -0.00564526 | 0.0136874 / -0.0136874 | 0.012176 / -0.012176 | 0.0155518 / -0.0155518 | 0.0196501 / -0.0196501 | 0.0159503 / -0.0159503 |
 | gamma_stat_SR__PNN_RUN2_bin_2 | 0.00825375 / -0.00825375 | 0.0149326 / -0.0149326 | 0.0313317 / -0.0313317 | 0.030968 / -0.030968 | 0.0124363 / -0.0124363 | 0.0328973 / -0.0328973 | 0.0333742 / -0.0333742 | 0.0230005 / -0.0230005 | 0.0459413 / -0.0459413 | 0.0284423 / -0.0284423 |
 | gamma_stat_SR__PNN_RUN2_bin_3 | 0.00465666 / -0.00465666 | 0.00701302 / -0.00701302 | 0.0091419 / -0.0091419 | 0.00962875 / -0.00962875 | 0.0134471 / -0.0134471 | 0.00897314 / -0.00897314 | 0.0108404 / -0.0108404 | 0.00975021 / -0.00975021 | 0.00386489 / -0.00386489 | 0.00582541 / -0.00582541 |
 | gamma_stat_SR__PNN_RUN2_bin_4 | 0.00847391 / -0.00847391 | 0.0106807 / -0.0106807 | 0.00785896 / -0.00785896 | 0.00762597 / -0.00762597 | 0.00795714 / -0.00795714 | 0.0075142 / -0.0075142 | 0.00856953 / -0.00856953 | 0.00717908 / -0.00717908 | 0.00266158 / -0.00266158 | 0.00448789 / -0.00448789 |
 | gamma_stat_SR__PNN_RUN2_bin_5 | 0.0124148 / -0.0124148 | 0.0130094 / -0.0130094 | 0.00543572 / -0.00543572 | 0.00433496 / -0.00433496 | 0.0100487 / -0.0100487 | 0.00449915 / -0.00449915 | 0.00521839 / -0.00521839 | 0.00679743 / -0.00679743 | 0.00237087 / -0.00237087 | 0.00344906 / -0.00344906 |
 | gamma_stat_SR__PNN_RUN2_bin_6 | 0.0341454 / -0.0341454 | 0.0253766 / -0.0253766 | 0.00311654 / -0.00311654 | 0.00469081 / -0.00469081 | 0.0158147 / -0.0158147 | 0.00536303 / -0.00536303 | 0.00562149 / -0.00562149 | 0.00314825 / -0.00314825 | 0.00271088 / -0.00271088 | 0.00169213 / -0.00169213 |
 | gamma_stat_SR__PNN_RUN2_bin_7 | 0.0458155 / -0.0458155 | 0.0208621 / -0.0208621 | 0.00182873 / -0.00182873 | 0.00125117 / -0.00125117 | 0.013756 / -0.013756 | 0.00154879 / -0.00154879 | 0.00191237 / -0.00191237 | 0.000838343 / -0.000838343 | 0.00130019 / -0.00130019 | 0.000785747 / -0.000785747 |
