 |       | HHggF      | HHVBF      | t      | Othertop      | Single-H      | VV      | VVV      | V      | W+jets      | Z+jets |
 | gamma_stat_LowMVA__XGB_COMBINED_bin_0 | 0.000644818 / -0.000644818 | 0.00095771 / -0.00095771 | 0.00110204 / -0.00110204 | 0.00507341 / -0.00507341 | 0.0107067 / -0.0107067 | 0.0040029 / -0.0040029 | 0.000816467 / -0.000816467 | 0.0185496 / -0.0185496 | 0.00324979 / -0.00324979 | 0.0183964 / -0.0183964 |
 | gamma_stat_LowMVA__XGB_COMBINED_bin_1 | 0.00331658 / -0.00331658 | 0.00268406 / -0.00268406 | 0.00668554 / -0.00668554 | 0.0116587 / -0.0116587 | 0.0201202 / -0.0201202 | 0.00863903 / -0.00863903 | 0.00303416 / -0.00303416 | 0.0192029 / -0.0192029 | 0.00295958 / -0.00295958 | 0.017169 / -0.017169 |
 | gamma_stat_LowMVA__XGB_COMBINED_bin_2 | 0.00811044 / -0.00811044 | 0.00868837 / -0.00868837 | 0.012145 / -0.012145 | 0.0159812 / -0.0159812 | 0.0189539 / -0.0189539 | 0.0155431 / -0.0155431 | 0.0115581 / -0.0115581 | 0.0204531 / -0.0204531 | 4.01282e-09 / -4.01282e-09 | 0.0177365 / -0.0177365 |
 | gamma_stat_LowMVA__XGB_COMBINED_bin_3 | 0.0107301 / -0.0107301 | 0.00960901 / -0.00960901 | 0.0144896 / -0.0144896 | 0.00525275 / -0.00525275 | 0.0152913 / -0.0152913 | 0.0149307 / -0.0149307 | 0.0138395 / -0.0138395 | 0.0108827 / -0.0108827 | 0.0106594 / -0.0106594 | 0.0126825 / -0.0126825 |
 | gamma_stat_LowMVA__XGB_COMBINED_bin_4 | 0.0145042 / -0.0145042 | 0.0147176 / -0.0147176 | 0.0164686 / -0.0164686 | 0.0149603 / -0.0149603 | 0.012441 / -0.012441 | 0.0148514 / -0.0148514 | 0.0235266 / -0.0235266 | 0.00663615 / -0.00663615 | 0.0248488 / -0.0248488 | 0.00772216 / -0.00772216 |
 | gamma_stat_LowMVA__XGB_COMBINED_bin_5 | 0.0239403 / -0.0239403 | 0.0288298 / -0.0288298 | 0.0214669 / -0.0214669 | 0.019341 / -0.019341 | 0.00817339 / -0.00817339 | 0.0183811 / -0.0183811 | 0.021913 / -0.021913 | 0.007209 / -0.007209 | 0.0264827 / -0.0264827 | 0.0090112 / -0.0090112 |
 | gamma_stat_LowMVA__XGB_COMBINED_bin_6 | 0.0304684 / -0.0304684 | 0.0295794 / -0.0295794 | 0.0233284 / -0.0233284 | 0.0221697 / -0.0221697 | 0.00482211 / -0.00482211 | 0.0176838 / -0.0176838 | 0.0207494 / -0.0207494 | 0.0061292 / -0.0061292 | 0.029474 / -0.029474 | 0.00545767 / -0.00545767 |
 | gamma_stat_LowMVA__XGB_COMBINED_bin_7 | 0.0399245 / -0.0399245 | 0.0357238 / -0.0357238 | 0.0242203 / -0.0242203 | 0.0212319 / -0.0212319 | 0.00385107 / -0.00385107 | 0.0196516 / -0.0196516 | 0.0240704 / -0.0240704 | 0.00346317 / -0.00346317 | 0.0261305 / -0.0261305 | 0.00623978 / -0.00623978 |
