 |       | HHggF      | HHVBF      | t      | Othertop      | Single-H      | VV      | VVV      | V      | W+jets      | Z+jets |
 | gamma_stat_SR__DNN_COMBINED_bin_0 | 0.00135731 / -0.00135731 | 0.00274191 / -0.00274191 | 0.0163176 / -0.0163176 | 0.0193944 / -0.0193944 | 0.018384 / -0.018384 | 0.0109984 / -0.0109984 | 0.0145292 / -0.0145292 | 0.0184377 / -0.0184377 | 0.0138414 / -0.0138414 | 0.0169372 / -0.0169372 |
 | gamma_stat_SR__DNN_COMBINED_bin_1 | 0.00212794 / -0.00212794 | 0.0045135 / -0.0045135 | 0.017335 / -0.017335 | 0.0109143 / -0.0109143 | 0.0173588 / -0.0173588 | 0.0139084 / -0.0139084 | 0.0112739 / -0.0112739 | 0.0154728 / -0.0154728 | 0.00377845 / -0.00377845 | 0.0195058 / -0.0195058 |
 | gamma_stat_SR__DNN_COMBINED_bin_2 | 0.0033188 / -0.0033188 | 0.0066807 / -0.0066807 | 0.0158101 / -0.0158101 | 0.0238269 / -0.0238269 | 0.0087891 / -0.0087891 | 0.0148177 / -0.0148177 | 0.0147448 / -0.0147448 | 0.0202514 / -0.0202514 | 0.0176618 / -0.0176618 | 0.0210553 / -0.0210553 |
 | gamma_stat_SR__DNN_COMBINED_bin_3 | 0.00526564 / -0.00526564 | 0.00898071 / -0.00898071 | 0.0160927 / -0.0160927 | 0.0184211 / -0.0184211 | 0.0107245 / -0.0107245 | 0.0155683 / -0.0155683 | 0.0144352 / -0.0144352 | 0.0112194 / -0.0112194 | 0.0305621 / -0.0305621 | 0.0202893 / -0.0202893 |
 | gamma_stat_SR__DNN_COMBINED_bin_4 | 0.00986673 / -0.00986673 | 0.0155838 / -0.0155838 | 0.0139271 / -0.0139271 | 0.00997248 / -0.00997248 | 0.0107632 / -0.0107632 | 0.0145876 / -0.0145876 | 0.013272 / -0.013272 | 0.0178393 / -0.0178393 | 0.0191152 / -0.0191152 | 0.00803182 / -0.00803182 |
 | gamma_stat_SR__DNN_COMBINED_bin_5 | 0.0144643 / -0.0144643 | 0.0173889 / -0.0173889 | 0.0079259 / -0.0079259 | 0.00665513 / -0.00665513 | 0.0132358 / -0.0132358 | 0.0102266 / -0.0102266 | 0.0106775 / -0.0106775 | 0.00503192 / -0.00503192 | 0.00996165 / -0.00996165 | 0.00464281 / -0.00464281 |
 | gamma_stat_SR__DNN_COMBINED_bin_6 | 0.0287573 / -0.0287573 | 0.0240491 / -0.0240491 | 0.00267988 / -0.00267988 | 0.00393404 / -0.00393404 | 0.00444362 / -0.00444362 | 0.00920512 / -0.00920512 | 0.0105113 / -0.0105113 | 0.00120727 / -0.00120727 | 2.9306e-08 / -2.9306e-08 | 0.00252049 / -0.00252049 |
 | gamma_stat_SR__DNN_COMBINED_bin_7 | 0.054899 / -0.054899 | 0.0265577 / -0.0265577 | 0.000730235 / -0.000730235 | 0.00228499 / -0.00228499 | 0.00833562 / -0.00833562 | 0.00576599 / -0.00576599 | 0.00641953 / -0.00641953 | 0.000347831 / -0.000347831 | 4.15485e-08 / -4.15485e-08 | 0.000120586 / -0.000120586 |
 | mu_XS_hh | -2.66008 / 2.28247 | -2.66008 / 2.28247 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
