 |       | HHggF      | HHVBF      | t      | Othertop      | Single-H      | VV      | VVV      | V      | W+jets      | Z+jets |
 | gamma_stat_SR__GNN_COMBINED_bin_0 | 0.00177943 / -0.00177943 | 0.00277059 / -0.00277059 | 0.00968504 / -0.00968504 | 0.0113703 / -0.0113703 | 0.0254981 / -0.0254981 | 0.0109138 / -0.0109138 | 0.00353626 / -0.00353626 | 0.0202988 / -0.0202988 | 0.00382401 / -0.00382401 | 0.0216585 / -0.0216585 |
 | gamma_stat_SR__GNN_COMBINED_bin_1 | 0.00449375 / -0.00449375 | 0.00705254 / -0.00705254 | 0.0209138 / -0.0209138 | 0.0200671 / -0.0200671 | 0.0186799 / -0.0186799 | 0.0188026 / -0.0188026 | 0.00849921 / -0.00849921 | 0.0196631 / -0.0196631 | 0.0345209 / -0.0345209 | 0.0204428 / -0.0204428 |
 | gamma_stat_SR__GNN_COMBINED_bin_2 | 0.00446251 / -0.00446251 | 0.00779835 / -0.00779835 | 0.0158856 / -0.0158856 | 0.0134432 / -0.0134432 | 0.0061667 / -0.0061667 | 0.0132194 / -0.0132194 | 0.00775574 / -0.00775574 | 0.0172229 / -0.0172229 | 0.0184291 / -0.0184291 | 0.0160158 / -0.0160158 |
 | gamma_stat_SR__GNN_COMBINED_bin_3 | 0.00736382 / -0.00736382 | 0.0111212 / -0.0111212 | 0.0156755 / -0.0156755 | 0.0139683 / -0.0139683 | 0.0107417 / -0.0107417 | 0.0135759 / -0.0135759 | 0.0114566 / -0.0114566 | 0.0128334 / -0.0128334 | 0.000403836 / -0.000403836 | 0.015689 / -0.015689 |
 | gamma_stat_SR__GNN_COMBINED_bin_4 | 0.0123264 / -0.0123264 | 0.0157785 / -0.0157785 | 0.0133092 / -0.0133092 | 0.0161346 / -0.0161346 | 0.0065091 / -0.0065091 | 0.0138441 / -0.0138441 | 0.0137811 / -0.0137811 | 0.0104344 / -0.0104344 | 0.0334502 / -0.0334502 | 0.0141926 / -0.0141926 |
 | gamma_stat_SR__GNN_COMBINED_bin_5 | 0.0195189 / -0.0195189 | 0.0218886 / -0.0218886 | 0.0105342 / -0.0105342 | 0.0122994 / -0.0122994 | 0.00800467 / -0.00800467 | 0.0134471 / -0.0134471 | 0.0197288 / -0.0197288 | 0.0051989 / -0.0051989 | 0.00604899 / -0.00604899 | 0.00310185 / -0.00310185 |
 | gamma_stat_SR__GNN_COMBINED_bin_6 | 0.0209822 / -0.0209822 | 0.0171423 / -0.0171423 | 0.00562598 / -0.00562598 | 0.00370529 / -0.00370529 | 0.00306641 / -0.00306641 | 0.00745644 / -0.00745644 | 0.0184376 / -0.0184376 | 0.00288888 / -0.00288888 | 0.00295657 / -0.00295657 | 0.0018844 / -0.0018844 |
 | gamma_stat_SR__GNN_COMBINED_bin_7 | 0.0352437 / -0.0352437 | 0.0183738 / -0.0183738 | 0.00316631 / -0.00316631 | 0.00617683 / -0.00617683 | 0.0207832 / -0.0207832 | 0.00481956 / -0.00481956 | 0.0178483 / -0.0178483 | 0.00501022 / -0.00501022 | 0.000103146 / -0.000103146 | 0.000666206 / -0.000666206 |
 | mu_XS_hh | -2.66008 / 2.28247 | -2.66008 / 2.28247 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
