 |       | HHggF      | HHVBF      | t      | Othertop      | Single-H      | VV      | VVV      | V      | W+jets      | Z+jets |
 | gamma_stat_SR__MLP_COMBINED_bin_0 | 0.00103146 / -0.00103146 | 0.00203625 / -0.00203625 | 0.0108672 / -0.0108672 | 0.0110557 / -0.0110557 | 0.01755 / -0.01755 | 0.0087282 / -0.0087282 | 0.00506906 / -0.00506906 | 0.0118179 / -0.0118179 | 1.96154e-08 / -1.96154e-08 | 0.0101984 / -0.0101984 |
 | gamma_stat_SR__MLP_COMBINED_bin_1 | 0.00207185 / -0.00207185 | 0.00394756 / -0.00394756 | 0.0163503 / -0.0163503 | 0.0149337 / -0.0149337 | 0.010345 / -0.010345 | 0.0126086 / -0.0126086 | 0.0115167 / -0.0115167 | 0.020328 / -0.020328 | 0.0199913 / -0.0199913 | 0.0165182 / -0.0165182 |
 | gamma_stat_SR__MLP_COMBINED_bin_2 | 0.00253715 / -0.00253715 | 0.00473046 / -0.00473046 | 0.0134379 / -0.0134379 | 0.0159908 / -0.0159908 | 0.00619975 / -0.00619975 | 0.0115384 / -0.0115384 | 0.00995604 / -0.00995604 | 0.010361 / -0.010361 | 0.0167455 / -0.0167455 | 0.0151192 / -0.0151192 |
 | gamma_stat_SR__MLP_COMBINED_bin_3 | 0.00710941 / -0.00710941 | 0.0123258 / -0.0123258 | 0.0191691 / -0.0191691 | 0.0154048 / -0.0154048 | 0.0147984 / -0.0147984 | 0.0183908 / -0.0183908 | 0.0206009 / -0.0206009 | 0.0222407 / -0.0222407 | 0.0178403 / -0.0178403 | 0.0196824 / -0.0196824 |
 | gamma_stat_SR__MLP_COMBINED_bin_4 | 0.0113806 / -0.0113806 | 0.0158031 / -0.0158031 | 0.0157777 / -0.0157777 | 0.0165108 / -0.0165108 | 0.0150349 / -0.0150349 | 0.0159373 / -0.0159373 | 0.0182792 / -0.0182792 | 0.0143283 / -0.0143283 | 0.0331271 / -0.0331271 | 0.0174147 / -0.0174147 |
 | gamma_stat_SR__MLP_COMBINED_bin_5 | 0.0156342 / -0.0156342 | 0.0191899 / -0.0191899 | 0.00648713 / -0.00648713 | 0.00505123 / -0.00505123 | 0.0130655 / -0.0130655 | 0.00994954 / -0.00994954 | 0.0114577 / -0.0114577 | 0.00456504 / -0.00456504 | 2.25631e-08 / -2.25631e-08 | 0.00401109 / -0.00401109 |
 | gamma_stat_SR__MLP_COMBINED_bin_6 | 0.0360306 / -0.0360306 | 0.0295057 / -0.0295057 | 0.0024453 / -0.0024453 | 0.00548593 / -0.00548593 | 0.00348918 / -0.00348918 | 0.0100493 / -0.0100493 | 0.0137395 / -0.0137395 | 0.00109575 / -0.00109575 | 0.00394643 / -0.00394643 | 0.002421 / -0.002421 |
 | gamma_stat_SR__MLP_COMBINED_bin_7 | 0.0508238 / -0.0508238 | 0.0252001 / -0.0252001 | 0.00125455 / -0.00125455 | 0.00154581 / -0.00154581 | 0.0123935 / -0.0123935 | 0.00456655 / -0.00456655 | 0.00560875 / -0.00560875 | 0.000263193 / -0.000263193 | 4.81018e-08 / -4.81018e-08 | 0.000116139 / -0.000116139 |
 | mu_XS_hh | -2.66008 / 2.28247 | -2.66008 / 2.28247 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
