 |       | HHggF      | HHVBF      | t      | Othertop      | Single-H      | VV      | VVV      | V      | W+jets      | Z+jets |
 | gamma_stat_SR__PNN_COMBINED_bin_0 | 0.00228128 / -0.00228128 | 0.00534246 / -0.00534246 | 0.0166765 / -0.0166765 | 0.00757843 / -0.00757843 | 0.0175432 / -0.0175432 | 0.0129912 / -0.0129912 | 0.00653884 / -0.00653884 | 0.0244 / -0.0244 | 5.38553e-05 / -5.38553e-05 | 0.0214238 / -0.0214238 |
 | gamma_stat_SR__PNN_COMBINED_bin_1 | 0.00262557 / -0.00262557 | 0.00559686 / -0.00559686 | 0.0168049 / -0.0168049 | 0.0132466 / -0.0132466 | 0.0114558 / -0.0114558 | 0.0117836 / -0.0117836 | 0.0100532 / -0.0100532 | 0.0228503 / -0.0228503 | 0.0125941 / -0.0125941 | 0.0203664 / -0.0203664 |
 | gamma_stat_SR__PNN_COMBINED_bin_2 | 0.00334852 / -0.00334852 | 0.00653774 / -0.00653774 | 0.0135562 / -0.0135562 | 0.0167963 / -0.0167963 | 0.0119099 / -0.0119099 | 0.0112519 / -0.0112519 | 0.00874489 / -0.00874489 | 0.012252 / -0.012252 | 0.0136225 / -0.0136225 | 0.0160862 / -0.0160862 |
 | gamma_stat_SR__PNN_COMBINED_bin_3 | 0.00665583 / -0.00665583 | 0.0113301 / -0.0113301 | 0.0155788 / -0.0155788 | 0.0164767 / -0.0164767 | 0.0143196 / -0.0143196 | 0.0146721 / -0.0146721 | 0.0151833 / -0.0151833 | 0.0108011 / -0.0108011 | 0.00871731 / -0.00871731 | 0.0122274 / -0.0122274 |
 | gamma_stat_SR__PNN_COMBINED_bin_4 | 0.0101093 / -0.0101093 | 0.0137247 / -0.0137247 | 0.0122476 / -0.0122476 | 0.0105267 / -0.0105267 | 0.00993322 / -0.00993322 | 0.0130317 / -0.0130317 | 0.0141038 / -0.0141038 | 0.00939558 / -0.00939558 | 0.0510195 / -0.0510195 | 0.0085391 / -0.0085391 |
 | gamma_stat_SR__PNN_COMBINED_bin_5 | 0.0171698 / -0.0171698 | 0.0179091 / -0.0179091 | 0.0065296 / -0.0065296 | 0.0125117 / -0.0125117 | 0.00588149 / -0.00588149 | 0.0126132 / -0.0126132 | 0.0163012 / -0.0163012 | 0.00459939 / -0.00459939 | 1.14413e-08 / -1.14413e-08 | 0.00428048 / -0.00428048 |
 | gamma_stat_SR__PNN_COMBINED_bin_6 | 0.0233104 / -0.0233104 | 0.0167652 / -0.0167652 | 0.00335962 / -0.00335962 | 0.00620743 / -0.00620743 | 0.00773059 / -0.00773059 | 0.00805977 / -0.00805977 | 0.0111268 / -0.0111268 | 0.000756998 / -0.000756998 | 2.89023e-05 / -2.89023e-05 | 0.00150011 / -0.00150011 |
 | gamma_stat_SR__PNN_COMBINED_bin_7 | 0.0379393 / -0.0379393 | 0.017527 / -0.017527 | 0.00105572 / -0.00105572 | 0.00373012 / -0.00373012 | 0.0101337 / -0.0101337 | 0.00293817 / -0.00293817 | 0.00902867 / -0.00902867 | 0.000717728 / -0.000717728 | 0.00180145 / -0.00180145 | 0.000281427 / -0.000281427 |
 | mu_XS_hh | -2.66008 / 2.28247 | -2.66008 / 2.28247 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
