 |       | HHggF      | HHVBF      | t      | Othertop      | Single-H      | VV      | VVV      | V      | W+jets      | Z+jets |
 | gamma_stat_SR__DNN_COMBINED_bin_0 | 0.000841858 / -0.000841858 | 0.00191302 / -0.00191302 | 0.00853391 / -0.00853391 | 0.00828242 / -0.00828242 | 0.00405595 / -0.00405595 | 0.00744683 / -0.00744683 | 0.00606385 / -0.00606385 | 0.0150767 / -0.0150767 | 0.00780969 / -0.00780969 | 0.0120481 / -0.0120481 |
 | gamma_stat_SR__DNN_COMBINED_bin_1 | 0.00136717 / -0.00136717 | 0.00273815 / -0.00273815 | 0.00759781 / -0.00759781 | 0.00721072 / -0.00721072 | 0.00383898 / -0.00383898 | 0.00764023 / -0.00764023 | 0.00741311 / -0.00741311 | 0.00587678 / -0.00587678 | 0.00844295 / -0.00844295 | 0.00957047 / -0.00957047 |
 | gamma_stat_SR__DNN_COMBINED_bin_2 | 0.00251698 / -0.00251698 | 0.00515387 / -0.00515387 | 0.00923362 / -0.00923362 | 0.00995524 / -0.00995524 | 0.00820504 / -0.00820504 | 0.00989714 / -0.00989714 | 0.00956011 / -0.00956011 | 0.00706282 / -0.00706282 | 0.0139808 / -0.0139808 | 0.00842796 / -0.00842796 |
 | gamma_stat_SR__DNN_COMBINED_bin_3 | 0.00446148 / -0.00446148 | 0.00713232 / -0.00713232 | 0.00907455 / -0.00907455 | 0.00959933 / -0.00959933 | 0.0118537 / -0.0118537 | 0.00889827 / -0.00889827 | 0.0100584 / -0.0100584 | 0.00579459 / -0.00579459 | 0.00790998 / -0.00790998 | 0.00650421 / -0.00650421 |
 | gamma_stat_SR__DNN_COMBINED_bin_4 | 0.00665849 / -0.00665849 | 0.00733443 / -0.00733443 | 0.00604947 / -0.00604947 | 0.00536217 / -0.00536217 | 0.00815361 / -0.00815361 | 0.00627705 / -0.00627705 | 0.00700935 / -0.00700935 | 0.00438977 / -0.00438977 | 0.00377803 / -0.00377803 | 0.00456019 / -0.00456019 |
 | gamma_stat_SR__DNN_COMBINED_bin_5 | 0.0153649 / -0.0153649 | 0.0154193 / -0.0154193 | 0.0059314 / -0.0059314 | 0.00503774 / -0.00503774 | 0.00673994 / -0.00673994 | 0.00593258 / -0.00593258 | 0.00659144 / -0.00659144 | 0.00828489 / -0.00828489 | 0.00568976 / -0.00568976 | 0.00341228 / -0.00341228 |
 | gamma_stat_SR__DNN_COMBINED_bin_6 | 0.0262954 / -0.0262954 | 0.0193145 / -0.0193145 | 0.0032027 / -0.0032027 | 0.00422278 / -0.00422278 | 0.0143265 / -0.0143265 | 0.00423259 / -0.00423259 | 0.00439785 / -0.00439785 | 0.00330841 / -0.00330841 | 0.000368593 / -0.000368593 | 0.00243624 / -0.00243624 |
 | gamma_stat_SR__DNN_COMBINED_bin_7 | 0.0475675 / -0.0475675 | 0.0252804 / -0.0252804 | 0.00151882 / -0.00151882 | 0.00306957 / -0.00306957 | 0.00627429 / -0.00627429 | 0.00194949 / -0.00194949 | 0.00178809 / -0.00178809 | 0.00107077 / -0.00107077 | 0.00152944 / -0.00152944 | 0.000710885 / -0.000710885 |
 | mu_XS_hh | 9.54621 / -7.64852 | 9.54621 / -7.64852 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
