 |       | HHggF      | HHVBF      | t      | Othertop      | Single-H      | VV      | VVV      | V      | W+jets      | Z+jets |
 | gamma_stat_SR__PNN_RUN3_bin_0 | 0.00147811 / -0.00147811 | 0.00310336 / -0.00310336 | 0.0137461 / -0.0137461 | 0.0144303 / -0.0144303 | 0.00766311 / -0.00766311 | 0.0116681 / -0.0116681 | 0.0102704 / -0.0102704 | 0.0180277 / -0.0180277 | 0.0121985 / -0.0121985 | 0.016163 / -0.016163 |
 | gamma_stat_SR__PNN_RUN3_bin_1 | 0.00208843 / -0.00208843 | 0.00517027 / -0.00517027 | 0.00948893 / -0.00948893 | 0.00765664 / -0.00765664 | 0.00873583 / -0.00873583 | 0.0114057 / -0.0114057 | 0.0117711 / -0.0117711 | 0.00688178 / -0.00688178 | 0.013863 / -0.013863 | 0.0125917 / -0.0125917 |
 | gamma_stat_SR__PNN_RUN3_bin_2 | 0.00332543 / -0.00332543 | 0.00696286 / -0.00696286 | 0.0101768 / -0.0101768 | 0.012981 / -0.012981 | 0.013163 / -0.013163 | 0.010901 / -0.010901 | 0.0108628 / -0.0108628 | 0.0101147 / -0.0101147 | 0.00988757 / -0.00988757 | 0.0113173 / -0.0113173 |
 | gamma_stat_SR__PNN_RUN3_bin_3 | 0.00657585 / -0.00657585 | 0.00914998 / -0.00914998 | 0.0121824 / -0.0121824 | 0.0108007 / -0.0108007 | 0.00819801 / -0.00819801 | 0.0109875 / -0.0109875 | 0.0111355 / -0.0111355 | 0.00951488 / -0.00951488 | 0.00720699 / -0.00720699 | 0.00769824 / -0.00769824 |
 | gamma_stat_SR__PNN_RUN3_bin_4 | 0.0138782 / -0.0138782 | 0.0132174 / -0.0132174 | 0.00976145 / -0.00976145 | 0.0102833 / -0.0102833 | 0.0145793 / -0.0145793 | 0.010374 / -0.010374 | 0.0122942 / -0.0122942 | 0.00308378 / -0.00308378 | 0.0131575 / -0.0131575 | 0.00663339 / -0.00663339 |
 | gamma_stat_SR__PNN_RUN3_bin_5 | 0.0254579 / -0.0254579 | 0.0215457 / -0.0215457 | 0.0080493 / -0.0080493 | 0.00397593 / -0.00397593 | 0.0129322 / -0.0129322 | 0.00768914 / -0.00768914 | 0.00722898 / -0.00722898 | 0.0155593 / -0.0155593 | 0.00990989 / -0.00990989 | 0.00727274 / -0.00727274 |
 | gamma_stat_SR__PNN_RUN3_bin_6 | 0.0803874 / -0.0803874 | 0.0510735 / -0.0510735 | 0.00473786 / -0.00473786 | 0.0084924 / -0.0084924 | 0.0142132 / -0.0142132 | 0.00608601 / -0.00608601 | 0.00654766 / -0.00654766 | 0.00774789 / -0.00774789 | 0.00108068 / -0.00108068 | 0.00171398 / -0.00171398 |
 | mu_XS_hh | 14.7724 / -11.2793 | 14.7724 / -11.2793 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
