 |       | HHggF      | HHVBF      | t      | Othertop      | Single-H      | VV      | VVV      | V      | W+jets      | Z+jets |
 | gamma_stat_SR__XGB_RUN2_bin_0 | 0.00110919 / -0.00110919 | 0.0020324 / -0.0020324 | 0.012133 / -0.012133 | 0.00980219 / -0.00980219 | 0.0012425 / -0.0012425 | 0.0103447 / -0.0103447 | 0.00811949 / -0.00811949 | 0.0125752 / -0.0125752 | 0.0166428 / -0.0166428 | 0.0197782 / -0.0197782 |
 | gamma_stat_SR__XGB_RUN2_bin_1 | 0.00211483 / -0.00211483 | 0.00376495 / -0.00376495 | 0.0139612 / -0.0139612 | 0.0121339 / -0.0121339 | 0.00527471 / -0.00527471 | 0.0145949 / -0.0145949 | 0.0111743 / -0.0111743 | 0.0103478 / -0.0103478 | 0.0193407 / -0.0193407 | 0.0175693 / -0.0175693 |
 | gamma_stat_SR__XGB_RUN2_bin_2 | 0.00713457 / -0.00713457 | 0.0131474 / -0.0131474 | 0.0268652 / -0.0268652 | 0.0335103 / -0.0335103 | 0.0242036 / -0.0242036 | 0.0313579 / -0.0313579 | 0.0269818 / -0.0269818 | 0.030487 / -0.030487 | 0.0575902 / -0.0575902 | 0.032766 / -0.032766 |
 | gamma_stat_SR__XGB_RUN2_bin_3 | 0.00445322 / -0.00445322 | 0.00680106 / -0.00680106 | 0.0125456 / -0.0125456 | 0.0135927 / -0.0135927 | 0.0141067 / -0.0141067 | 0.0116487 / -0.0116487 | 0.0115625 / -0.0115625 | 0.00968641 / -0.00968641 | 0.0054213 / -0.0054213 | 0.0106366 / -0.0106366 |
 | gamma_stat_SR__XGB_RUN2_bin_4 | 0.00730162 / -0.00730162 | 0.0100825 / -0.0100825 | 0.00848299 / -0.00848299 | 0.0107591 / -0.0107591 | 0.00828459 / -0.00828459 | 0.00902585 / -0.00902585 | 0.0128397 / -0.0128397 | 0.0152944 / -0.0152944 | 0.00330757 / -0.00330757 | 0.00541757 / -0.00541757 |
 | gamma_stat_SR__XGB_RUN2_bin_5 | 0.0101029 / -0.0101029 | 0.012255 / -0.012255 | 0.00691398 / -0.00691398 | 0.00386834 / -0.00386834 | 0.0107823 / -0.0107823 | 0.00576394 / -0.00576394 | 0.00704935 / -0.00704935 | 0.00491475 / -0.00491475 | 0.00274631 / -0.00274631 | 0.00332132 / -0.00332132 |
 | gamma_stat_SR__XGB_RUN2_bin_6 | 0.023041 / -0.023041 | 0.0206306 / -0.0206306 | 0.00386749 / -0.00386749 | 0.00548224 / -0.00548224 | 0.0106953 / -0.0106953 | 0.00511402 / -0.00511402 | 0.00596988 / -0.00596988 | 0.00339718 / -0.00339718 | 0.00380945 / -0.00380945 | 0.00329943 / -0.00329943 |
 | gamma_stat_SR__XGB_RUN2_bin_7 | 0.0652513 / -0.0652513 | 0.0329808 / -0.0329808 | 0.00374415 / -0.00374415 | 0.00186469 / -0.00186469 | 0.0227291 / -0.0227291 | 0.0031606 / -0.0031606 | 0.00361542 / -0.00361542 | 0.00255239 / -0.00255239 | 0.000219192 / -0.000219192 | 0.00134679 / -0.00134679 |
