 |       | HHggF      | HHVBF      | t      | Othertop      | Single-H      | VV      | VVV      | V      | W+jets      | Z+jets |
 | gamma_stat_SR__PNN_COMBINED_bin_0 | 0.0022266 / -0.0022266 | 0.00496922 / -0.00496922 | 0.0143654 / -0.0143654 | 0.00661751 / -0.00661751 | 0.0156308 / -0.0156308 | 0.0114846 / -0.0114846 | 0.00586554 / -0.00586554 | 0.0207796 / -0.0207796 | 4.55019e-05 / -4.55019e-05 | 0.0183029 / -0.0183029 |
 | gamma_stat_SR__PNN_COMBINED_bin_1 | 0.00295819 / -0.00295819 | 0.00600939 / -0.00600939 | 0.0167104 / -0.0167104 | 0.0133524 / -0.0133524 | 0.0117825 / -0.0117825 | 0.0120249 / -0.0120249 | 0.01041 / -0.01041 | 0.0224636 / -0.0224636 | 0.0122831 / -0.0122831 | 0.0200853 / -0.0200853 |
 | gamma_stat_SR__PNN_COMBINED_bin_2 | 0.00339517 / -0.00339517 | 0.00631714 / -0.00631714 | 0.012131 / -0.012131 | 0.0152362 / -0.0152362 | 0.0110237 / -0.0110237 | 0.0103333 / -0.0103333 | 0.00814907 / -0.00814907 | 0.0108392 / -0.0108392 | 0.0119565 / -0.0119565 | 0.0142766 / -0.0142766 |
 | gamma_stat_SR__PNN_COMBINED_bin_3 | 0.00689292 / -0.00689292 | 0.011182 / -0.011182 | 0.0142391 / -0.0142391 | 0.0152659 / -0.0152659 | 0.0135376 / -0.0135376 | 0.0137625 / -0.0137625 | 0.0144514 / -0.0144514 | 0.00976004 / -0.00976004 | 0.00781486 / -0.00781486 | 0.011084 / -0.011084 |
 | gamma_stat_SR__PNN_COMBINED_bin_4 | 0.0103328 / -0.0103328 | 0.0133685 / -0.0133685 | 0.0110483 / -0.0110483 | 0.00962592 / -0.00962592 | 0.00926824 / -0.00926824 | 0.0120643 / -0.0120643 | 0.0132488 / -0.0132488 | 0.00837925 / -0.00837925 | 0.0451411 / -0.0451411 | 0.00763961 / -0.00763961 |
 | gamma_stat_SR__PNN_COMBINED_bin_5 | 0.0168316 / -0.0168316 | 0.0167308 / -0.0167308 | 0.00564929 / -0.00564929 | 0.010973 / -0.010973 | 0.00526326 / -0.00526326 | 0.0111992 / -0.0111992 | 0.0146867 / -0.0146867 | 0.00393407 / -0.00393407 | 9.7089e-09 / -9.7089e-09 | 0.00367292 / -0.00367292 |
 | gamma_stat_SR__PNN_COMBINED_bin_6 | 0.021271 / -0.021271 | 0.0145791 / -0.0145791 | 0.00270568 / -0.00270568 | 0.0050676 / -0.0050676 | 0.00643961 / -0.00643961 | 0.00666137 / -0.00666137 | 0.00933156 / -0.00933156 | 0.000602722 / -0.000602722 | 2.28301e-05 / -2.28301e-05 | 0.00119818 / -0.00119818 |
 | gamma_stat_SR__PNN_COMBINED_bin_7 | 0.0359992 / -0.0359992 | 0.0158488 / -0.0158488 | 0.000884099 / -0.000884099 | 0.00316649 / -0.00316649 | 0.00877771 / -0.00877771 | 0.00252513 / -0.00252513 | 0.00787357 / -0.00787357 | 0.00059422 / -0.00059422 | 0.00147967 / -0.00147967 | 0.000233739 / -0.000233739 |
 | mu_XS_hh | 9.58867 / -7.32236 | 9.58867 / -7.32236 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
