 |       | HHggF      | HHVBF      | t      | Othertop      | Single-H      | VV      | VVV      | V      | W+jets      | Z+jets |
 | gamma_stat_SR__PNN_COMBINED_bin_0 | 0.00327145 / -0.00327145 | 0.00730107 / -0.00730107 | 0.0211064 / -0.0211064 | 0.00972284 / -0.00972284 | 0.0229658 / -0.0229658 | 0.0168738 / -0.0168738 | 0.00861801 / -0.00861801 | 0.0305306 / -0.0305306 | 6.68541e-05 / -6.68541e-05 | 0.0268917 / -0.0268917 |
 | gamma_stat_SR__PNN_COMBINED_bin_1 | 0.00516353 / -0.00516353 | 0.0104894 / -0.0104894 | 0.0291681 / -0.0291681 | 0.0233066 / -0.0233066 | 0.0205664 / -0.0205664 | 0.0209896 / -0.0209896 | 0.0181707 / -0.0181707 | 0.0392102 / -0.0392102 | 0.0214402 / -0.0214402 | 0.0350589 / -0.0350589 |
 | gamma_stat_SR__PNN_COMBINED_bin_2 | 0.00431309 / -0.00431309 | 0.00802504 / -0.00802504 | 0.0154107 / -0.0154107 | 0.0193554 / -0.0193554 | 0.0140041 / -0.0140041 | 0.013127 / -0.013127 | 0.0103522 / -0.0103522 | 0.0137697 / -0.0137697 | 0.015189 / -0.015189 | 0.0181363 / -0.0181363 |
 | gamma_stat_SR__PNN_COMBINED_bin_3 | 0.00900502 / -0.00900502 | 0.0146083 / -0.0146083 | 0.0186022 / -0.0186022 | 0.0199437 / -0.0199437 | 0.0176857 / -0.0176857 | 0.0179795 / -0.0179795 | 0.0188796 / -0.0188796 | 0.0127507 / -0.0127507 | 0.0102095 / -0.0102095 | 0.0144803 / -0.0144803 |
 | gamma_stat_SR__PNN_COMBINED_bin_4 | 0.0128848 / -0.0128848 | 0.0166703 / -0.0166703 | 0.013777 / -0.013777 | 0.0120033 / -0.0120033 | 0.0115573 / -0.0115573 | 0.0150438 / -0.0150438 | 0.016521 / -0.016521 | 0.0104487 / -0.0104487 | 0.0562899 / -0.0562899 | 0.00952642 / -0.00952642 |
 | gamma_stat_SR__PNN_COMBINED_bin_5 | 0.018887 / -0.018887 | 0.0187739 / -0.0187739 | 0.00633917 / -0.00633917 | 0.0123131 / -0.0123131 | 0.005906 / -0.005906 | 0.0125669 / -0.0125669 | 0.0164802 / -0.0164802 | 0.0044145 / -0.0044145 | 1.08945e-08 / -1.08945e-08 | 0.00412145 / -0.00412145 |
 | gamma_stat_SR__PNN_COMBINED_bin_6 | 0.0223199 / -0.0223199 | 0.015298 / -0.015298 | 0.0028391 / -0.0028391 | 0.00531749 / -0.00531749 | 0.00675716 / -0.00675716 | 0.00698985 / -0.00698985 | 0.00979171 / -0.00979171 | 0.000632443 / -0.000632443 | 2.39559e-05 / -2.39559e-05 | 0.00125726 / -0.00125726 |
 | gamma_stat_SR__PNN_COMBINED_bin_7 | 0.0365192 / -0.0365192 | 0.0160777 / -0.0160777 | 0.000896868 / -0.000896868 | 0.00321223 / -0.00321223 | 0.00890449 / -0.00890449 | 0.0025616 / -0.0025616 | 0.00798729 / -0.00798729 | 0.000602803 / -0.000602803 | 0.00150104 / -0.00150104 | 0.000237115 / -0.000237115 |
